[2025-10-29 20:13:50.200] [info] [0] yolo: 43.1ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 20:13:50.258] [info] [1] yolo: 13.5ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:13:50.273] [info] [2] yolo: 12.3ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 20:13:50.323] [info] [3] yolo: 11.4ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:13:50.368] [info] [4] yolo: 10.0ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:13:50.414] [info] [5] yolo: 10.7ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:13:50.458] [info] [6] yolo: 9.7ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:13:50.505] [info] [7] yolo: 9.4ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:13:50.551] [info] [8] yolo: 10.7ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:13:50.597] [info] [9] yolo: 10.7ms, tracker: 0.6ms, aimer: 0.0ms
[2025-10-29 20:13:50.644] [info] [10] yolo: 9.8ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:13:50.693] [info] [11] yolo: 12.2ms, tracker: 0.6ms, aimer: 0.0ms
[2025-10-29 20:13:50.737] [info] [12] yolo: 8.9ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:13:50.783] [info] [13] yolo: 10.2ms, tracker: 0.6ms, aimer: 0.0ms
[2025-10-29 20:13:50.827] [info] [14] yolo: 9.2ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:13:50.870] [info] [15] yolo: 7.5ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:13:50.914] [info] [16] yolo: 9.3ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:13:50.961] [info] [17] yolo: 9.5ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:13:51.005] [info] [18] yolo: 8.3ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:13:51.048] [info] [19] yolo: 7.9ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:13:51.094] [info] [20] yolo: 10.4ms, tracker: 0.8ms, aimer: 0.0ms
[2025-10-29 20:13:51.138] [info] [21] yolo: 9.4ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:13:51.187] [info] [22] yolo: 13.7ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:13:51.231] [info] [23] yolo: 8.1ms, tracker: 0.6ms, aimer: 0.1ms
[2025-10-29 20:13:51.276] [info] [24] yolo: 10.2ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:13:51.319] [info] [25] yolo: 6.9ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:13:51.364] [info] [26] yolo: 8.4ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:13:51.409] [info] [27] yolo: 9.4ms, tracker: 0.9ms, aimer: 0.0ms
[2025-10-29 20:13:51.454] [info] [28] yolo: 7.8ms, tracker: 0.6ms, aimer: 0.0ms
[2025-10-29 20:13:51.500] [info] [29] yolo: 11.0ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:13:51.546] [debug] [Target] r=0.047, l=0.000
[2025-10-29 20:13:51.546] [debug] [Tracker] Target diverged!
[2025-10-29 20:13:51.546] [info] [30] yolo: 8.4ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:13:51.588] [info] [31] yolo: 8.1ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:13:51.632] [info] [32] yolo: 7.3ms, tracker: 0.6ms, aimer: 0.0ms
[2025-10-29 20:13:51.675] [info] [33] yolo: 7.8ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:13:51.707] [info] [34] yolo: 7.8ms, tracker: 0.6ms, aimer: 0.0ms
[2025-10-29 20:13:51.719] [info] [35] yolo: 7.4ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:13:51.764] [info] [36] yolo: 8.4ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:13:51.808] [info] [37] yolo: 8.3ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:13:51.853] [info] [38] yolo: 8.2ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:13:51.896] [info] [39] yolo: 8.0ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:13:51.943] [info] [40] yolo: 10.8ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:13:51.986] [info] [41] yolo: 7.0ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:13:52.033] [info] [42] yolo: 8.8ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 20:13:52.051] [info] [43] yolo: 7.5ms, tracker: 0.6ms, aimer: 0.0ms
[2025-10-29 20:13:52.066] [info] [44] yolo: 8.6ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:13:52.108] [info] [45] yolo: 7.3ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:13:52.153] [info] [46] yolo: 8.2ms, tracker: 0.6ms, aimer: 0.1ms
[2025-10-29 20:13:52.195] [info] [47] yolo: 8.3ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:13:52.241] [info] [48] yolo: 10.6ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:13:52.284] [info] [49] yolo: 9.0ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:13:52.328] [info] [50] yolo: 8.0ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:13:52.370] [info] [51] yolo: 7.9ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 20:13:52.414] [info] [52] yolo: 7.9ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:13:52.455] [info] [53] yolo: 8.2ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 20:13:52.502] [info] [54] yolo: 10.7ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 20:13:52.545] [info] [55] yolo: 9.6ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 20:13:52.592] [info] [56] yolo: 9.1ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 20:13:52.634] [info] [57] yolo: 7.4ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 20:13:52.677] [info] [58] yolo: 7.0ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 20:13:52.721] [info] [59] yolo: 9.3ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 20:13:52.767] [info] [60] yolo: 9.7ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:13:52.809] [info] [61] yolo: 7.7ms, tracker: 0.0ms, aimer: 0.1ms
[2025-10-29 20:13:52.852] [debug] [Target] r=0.033, l=0.000
[2025-10-29 20:13:52.852] [debug] [Tracker] Target diverged!
[2025-10-29 20:13:52.852] [info] [62] yolo: 7.7ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:13:52.896] [info] [63] yolo: 9.5ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:13:52.942] [info] [64] yolo: 9.2ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:13:52.986] [info] [65] yolo: 9.8ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 20:13:53.031] [info] [66] yolo: 8.5ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:13:53.076] [info] [67] yolo: 8.1ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 20:13:53.121] [info] [68] yolo: 9.7ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:13:53.166] [info] [69] yolo: 7.2ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 20:13:53.208] [info] [70] yolo: 7.5ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 20:13:53.252] [info] [71] yolo: 7.8ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:13:53.294] [info] [72] yolo: 7.0ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 20:13:53.341] [info] [73] yolo: 9.1ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:13:53.388] [info] [74] yolo: 11.3ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:13:53.431] [info] [75] yolo: 7.2ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:13:53.475] [info] [76] yolo: 8.9ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:13:53.520] [info] [77] yolo: 8.7ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:13:53.565] [info] [78] yolo: 8.3ms, tracker: 0.6ms, aimer: 0.0ms
[2025-10-29 20:13:53.610] [info] [79] yolo: 7.9ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:13:53.654] [info] [80] yolo: 7.9ms, tracker: 0.7ms, aimer: 0.1ms
[2025-10-29 20:13:53.699] [info] [81] yolo: 9.1ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 20:13:53.742] [info] [82] yolo: 7.6ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 20:13:53.790] [info] [83] yolo: 10.9ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 20:13:53.831] [info] [84] yolo: 6.8ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 20:13:53.876] [info] [85] yolo: 9.5ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 20:13:53.920] [info] [86] yolo: 7.6ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 20:13:53.962] [info] [87] yolo: 7.1ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 20:13:54.004] [info] [88] yolo: 7.1ms, tracker: 0.0ms, aimer: 0.1ms
[2025-10-29 20:13:54.048] [info] [89] yolo: 7.9ms, tracker: 0.0ms, aimer: 0.1ms
[2025-10-29 20:13:54.091] [info] [90] yolo: 7.9ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 20:13:54.137] [info] [91] yolo: 8.6ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 20:13:54.180] [info] [92] yolo: 9.1ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 20:13:54.229] [info] [93] yolo: 10.0ms, tracker: 0.0ms, aimer: 0.0ms
