[2025-10-27 19:26:15.348] [info] [0] yolo: 111.2ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-27 19:26:20.024] [info] [50] yolo: 27.8ms, tracker: 1.4ms, aimer: 0.1ms
[2025-10-27 19:26:20.101] [info] [51] yolo: 33.4ms, tracker: 1.4ms, aimer: 0.1ms
[2025-10-27 19:26:20.203] [info] [52] yolo: 60.1ms, tracker: 1.0ms, aimer: 0.1ms
[2025-10-27 19:26:20.294] [info] [53] yolo: 46.9ms, tracker: 0.1ms, aimer: 0.1ms
[2025-10-27 19:26:20.378] [info] [54] yolo: 40.8ms, tracker: 0.0ms, aimer: 0.1ms
[2025-10-27 19:26:20.464] [info] [55] yolo: 44.3ms, tracker: 0.0ms, aimer: 0.1ms
[2025-10-27 19:26:20.565] [info] [56] yolo: 60.1ms, tracker: 0.0ms, aimer: 0.1ms
[2025-10-27 19:26:20.665] [info] [57] yolo: 54.2ms, tracker: 0.0ms, aimer: 0.1ms
[2025-10-27 19:26:20.757] [info] [58] yolo: 48.0ms, tracker: 0.0ms, aimer: 0.1ms
[2025-10-27 19:26:20.842] [info] [59] yolo: 44.2ms, tracker: 0.0ms, aimer: 0.1ms
[2025-10-27 19:26:20.920] [info] [60] yolo: 33.1ms, tracker: 1.3ms, aimer: 0.1ms
[2025-10-27 19:26:21.022] [info] [61] yolo: 57.9ms, tracker: 1.0ms, aimer: 0.1ms
[2025-10-27 19:26:21.106] [info] [62] yolo: 43.1ms, tracker: 1.3ms, aimer: 0.1ms
[2025-10-27 19:26:21.202] [info] [63] yolo: 54.3ms, tracker: 1.3ms, aimer: 0.1ms
[2025-10-27 19:26:21.304] [info] [64] yolo: 57.6ms, tracker: 1.2ms, aimer: 0.1ms
[2025-10-27 19:26:21.422] [info] [65] yolo: 75.6ms, tracker: 0.0ms, aimer: 0.1ms
[2025-10-27 19:26:21.526] [info] [66] yolo: 61.4ms, tracker: 0.0ms, aimer: 0.1ms
[2025-10-27 19:26:21.610] [info] [67] yolo: 40.6ms, tracker: 1.4ms, aimer: 0.1ms
[2025-10-27 19:26:21.707] [info] [68] yolo: 54.0ms, tracker: 1.2ms, aimer: 0.1ms
[2025-10-27 19:26:21.796] [info] [69] yolo: 46.6ms, tracker: 0.1ms, aimer: 0.1ms
[2025-10-27 19:26:21.871] [info] [70] yolo: 31.2ms, tracker: 0.0ms, aimer: 0.1ms
[2025-10-27 19:26:21.960] [info] [71] yolo: 46.9ms, tracker: 1.0ms, aimer: 0.1ms
[2025-10-27 19:26:22.036] [info] [72] yolo: 33.2ms, tracker: 0.0ms, aimer: 0.1ms
[2025-10-27 19:26:22.128] [info] [73] yolo: 46.9ms, tracker: 1.0ms, aimer: 0.1ms
[2025-10-27 19:26:22.205] [info] [74] yolo: 33.6ms, tracker: 1.0ms, aimer: 0.1ms
[2025-10-27 19:26:22.296] [info] [75] yolo: 46.9ms, tracker: 1.2ms, aimer: 0.1ms
[2025-10-27 19:26:22.372] [info] [76] yolo: 29.4ms, tracker: 1.0ms, aimer: 0.1ms
[2025-10-27 19:26:22.472] [info] [77] yolo: 56.7ms, tracker: 1.1ms, aimer: 0.1ms
[2025-10-27 19:26:22.548] [info] [78] yolo: 30.3ms, tracker: 2.0ms, aimer: 0.3ms
[2025-10-27 19:26:22.645] [info] [79] yolo: 47.6ms, tracker: 1.2ms, aimer: 0.1ms
[2025-10-27 19:26:22.728] [info] [80] yolo: 39.1ms, tracker: 1.3ms, aimer: 0.1ms
[2025-10-27 19:26:22.810] [info] [81] yolo: 38.2ms, tracker: 0.0ms, aimer: 0.1ms
[2025-10-27 19:26:22.907] [info] [82] yolo: 54.5ms, tracker: 0.0ms, aimer: 0.1ms
[2025-10-27 19:26:22.992] [info] [83] yolo: 35.7ms, tracker: 0.0ms, aimer: 0.1ms
[2025-10-27 19:26:23.081] [info] [84] yolo: 47.8ms, tracker: 0.0ms, aimer: 0.1ms
[2025-10-27 19:26:23.172] [info] [85] yolo: 38.2ms, tracker: 0.0ms, aimer: 0.1ms
[2025-10-27 19:26:23.267] [info] [86] yolo: 49.3ms, tracker: 0.0ms, aimer: 0.1ms
[2025-10-27 19:26:23.368] [info] [87] yolo: 58.7ms, tracker: 0.0ms, aimer: 0.1ms
[2025-10-27 19:26:23.484] [info] [88] yolo: 74.6ms, tracker: 0.0ms, aimer: 0.1ms
[2025-10-27 19:26:23.583] [info] [89] yolo: 55.4ms, tracker: 0.0ms, aimer: 0.2ms
[2025-10-27 19:26:23.671] [info] [90] yolo: 46.8ms, tracker: 0.0ms, aimer: 0.1ms
[2025-10-27 19:26:23.760] [info] [91] yolo: 46.5ms, tracker: 0.0ms, aimer: 0.1ms
[2025-10-27 19:26:23.848] [info] [92] yolo: 45.2ms, tracker: 0.0ms, aimer: 0.1ms
[2025-10-27 19:26:23.943] [info] [93] yolo: 52.3ms, tracker: 0.0ms, aimer: 0.1ms
[2025-10-27 19:26:24.028] [debug] [Target] r=0.158, l=-0.117
[2025-10-27 19:26:24.028] [debug] [Tracker] Target diverged!
[2025-10-27 19:26:24.028] [info] [94] yolo: 41.8ms, tracker: 1.2ms, aimer: 0.0ms
[2025-10-27 19:26:24.121] [info] [95] yolo: 49.9ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-27 19:26:24.202] [info] [96] yolo: 37.7ms, tracker: 1.2ms, aimer: 0.1ms
[2025-10-27 19:26:24.306] [info] [97] yolo: 62.9ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-27 19:26:24.384] [info] [98] yolo: 35.4ms, tracker: 1.3ms, aimer: 0.1ms
[2025-10-27 19:26:24.479] [info] [99] yolo: 53.4ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-27 19:26:24.560] [info] [100] yolo: 39.4ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-27 19:26:24.636] [info] [101] yolo: 32.1ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-27 19:26:24.720] [info] [102] yolo: 38.8ms, tracker: 1.4ms, aimer: 0.1ms
[2025-10-27 19:26:24.807] [info] [103] yolo: 40.4ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-27 19:26:24.886] [info] [104] yolo: 33.8ms, tracker: 1.0ms, aimer: 0.1ms
[2025-10-27 19:26:24.968] [info] [105] yolo: 36.9ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-27 19:26:25.049] [info] [106] yolo: 35.4ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-27 19:26:25.144] [info] [107] yolo: 52.7ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-27 19:26:25.233] [info] [108] yolo: 45.6ms, tracker: 0.9ms, aimer: 0.1ms
[2025-10-27 19:26:25.321] [info] [109] yolo: 43.9ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-27 19:26:25.414] [info] [110] yolo: 50.8ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-27 19:26:25.497] [info] [111] yolo: 37.0ms, tracker: 1.4ms, aimer: 0.1ms
[2025-10-27 19:26:25.604] [info] [112] yolo: 63.1ms, tracker: 0.1ms, aimer: 0.0ms
[2025-10-27 19:26:25.710] [info] [113] yolo: 63.9ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-27 19:26:25.795] [info] [114] yolo: 41.7ms, tracker: 1.1ms, aimer: 0.1ms
[2025-10-27 19:26:25.885] [info] [115] yolo: 45.4ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-27 19:26:25.984] [info] [116] yolo: 55.9ms, tracker: 1.7ms, aimer: 0.1ms
[2025-10-27 19:26:26.069] [info] [117] yolo: 41.9ms, tracker: 1.2ms, aimer: 0.1ms
[2025-10-27 19:26:26.153] [info] [118] yolo: 35.7ms, tracker: 1.6ms, aimer: 0.1ms
[2025-10-27 19:26:26.260] [info] [119] yolo: 62.4ms, tracker: 1.0ms, aimer: 0.1ms
[2025-10-27 19:26:26.344] [info] [120] yolo: 40.9ms, tracker: 1.1ms, aimer: 0.1ms
[2025-10-27 19:26:26.446] [info] [121] yolo: 60.1ms, tracker: 0.0ms, aimer: 0.1ms
[2025-10-27 19:26:26.537] [info] [122] yolo: 46.0ms, tracker: 0.1ms, aimer: 0.1ms
[2025-10-27 19:26:26.638] [info] [123] yolo: 56.8ms, tracker: 0.2ms, aimer: 0.1ms
[2025-10-27 19:26:26.724] [info] [124] yolo: 44.6ms, tracker: 0.0ms, aimer: 0.1ms
[2025-10-27 19:26:26.818] [info] [125] yolo: 46.8ms, tracker: 1.0ms, aimer: 0.1ms
[2025-10-27 19:26:26.917] [info] [126] yolo: 56.0ms, tracker: 0.1ms, aimer: 0.1ms
[2025-10-27 19:26:26.997] [info] [127] yolo: 36.2ms, tracker: 0.0ms, aimer: 0.1ms
[2025-10-27 19:26:27.098] [info] [128] yolo: 59.6ms, tracker: 0.0ms, aimer: 0.1ms
[2025-10-27 19:26:27.179] [info] [129] yolo: 36.9ms, tracker: 0.0ms, aimer: 0.1ms
[2025-10-27 19:26:27.285] [info] [130] yolo: 58.6ms, tracker: 0.0ms, aimer: 0.1ms
[2025-10-27 19:26:27.367] [info] [131] yolo: 40.4ms, tracker: 0.0ms, aimer: 0.1ms
[2025-10-27 19:26:27.469] [info] [132] yolo: 57.0ms, tracker: 1.0ms, aimer: 0.1ms
[2025-10-27 19:26:27.559] [info] [133] yolo: 47.3ms, tracker: 1.3ms, aimer: 0.1ms
[2025-10-27 19:26:27.638] [info] [134] yolo: 33.6ms, tracker: 1.5ms, aimer: 0.1ms
[2025-10-27 19:26:27.734] [info] [135] yolo: 51.7ms, tracker: 1.1ms, aimer: 0.1ms
[2025-10-27 19:26:27.826] [info] [136] yolo: 48.6ms, tracker: 0.0ms, aimer: 0.1ms
[2025-10-27 19:26:27.921] [info] [137] yolo: 48.5ms, tracker: 1.0ms, aimer: 0.1ms
[2025-10-27 19:26:28.030] [info] [138] yolo: 62.1ms, tracker: 1.4ms, aimer: 0.1ms
[2025-10-27 19:26:28.133] [warning] [Tracker] Large dt: 0.167s
[2025-10-27 19:26:28.135] [info] [139] yolo: 60.4ms, tracker: 1.4ms, aimer: 0.1ms
[2025-10-27 19:26:28.210] [info] [140] yolo: 35.1ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-27 19:26:28.296] [info] [141] yolo: 41.0ms, tracker: 1.4ms, aimer: 0.1ms
[2025-10-27 19:26:28.411] [info] [142] yolo: 73.7ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-27 19:26:28.490] [info] [143] yolo: 37.0ms, tracker: 0.9ms, aimer: 0.1ms
[2025-10-27 19:26:28.582] [info] [144] yolo: 47.6ms, tracker: 1.1ms, aimer: 0.1ms
[2025-10-27 19:26:28.685] [info] [145] yolo: 60.5ms, tracker: 1.0ms, aimer: 0.1ms
[2025-10-27 19:26:28.780] [info] [146] yolo: 52.1ms, tracker: 1.4ms, aimer: 0.1ms
[2025-10-27 19:26:28.884] [info] [147] yolo: 58.2ms, tracker: 1.1ms, aimer: 0.1ms
[2025-10-27 19:26:28.969] [debug] [Target] r=0.080, l=-0.144
[2025-10-27 19:26:28.969] [debug] [Tracker] Target diverged!
[2025-10-27 19:26:28.969] [info] [148] yolo: 41.3ms, tracker: 1.6ms, aimer: 0.0ms
[2025-10-27 19:26:29.062] [info] [149] yolo: 51.9ms, tracker: 1.0ms, aimer: 0.1ms
[2025-10-27 19:26:29.153] [debug] [Target] r=0.119, l=-0.081
[2025-10-27 19:26:29.154] [debug] [Tracker] Target diverged!
[2025-10-27 19:26:29.154] [info] [150] yolo: 44.3ms, tracker: 1.2ms, aimer: 0.0ms
[2025-10-27 19:26:29.243] [info] [151] yolo: 48.5ms, tracker: 0.9ms, aimer: 0.1ms
[2025-10-27 19:26:29.321] [debug] [Target] r=0.119, l=-0.081
[2025-10-27 19:26:29.321] [debug] [Tracker] Target diverged!
[2025-10-27 19:26:29.321] [info] [152] yolo: 37.0ms, tracker: 1.1ms, aimer: 0.0ms
[2025-10-27 19:26:29.434] [info] [153] yolo: 66.7ms, tracker: 2.7ms, aimer: 0.1ms
[2025-10-27 19:26:29.484] [info] [154] yolo: 34.5ms, tracker: 1.0ms, aimer: 0.1ms
[2025-10-27 19:26:29.566] [info] [155] yolo: 42.1ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-27 19:26:29.651] [info] [156] yolo: 41.7ms, tracker: 1.0ms, aimer: 0.1ms
[2025-10-27 19:26:29.733] [info] [157] yolo: 39.2ms, tracker: 1.1ms, aimer: 0.1ms
[2025-10-27 19:26:29.821] [info] [158] yolo: 42.8ms, tracker: 1.1ms, aimer: 0.1ms
[2025-10-27 19:26:29.902] [info] [159] yolo: 38.3ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-27 19:26:29.996] [info] [160] yolo: 51.9ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-27 19:26:30.086] [info] [161] yolo: 45.3ms, tracker: 1.0ms, aimer: 0.1ms
[2025-10-27 19:26:30.188] [info] [162] yolo: 49.5ms, tracker: 11.7ms, aimer: 0.1ms
[2025-10-27 19:26:30.296] [info] [163] yolo: 63.6ms, tracker: 2.2ms, aimer: 0.1ms
[2025-10-27 19:26:30.374] [info] [164] yolo: 35.0ms, tracker: 1.0ms, aimer: 0.1ms
[2025-10-27 19:26:30.472] [info] [165] yolo: 45.5ms, tracker: 1.0ms, aimer: 0.1ms
[2025-10-27 19:26:30.553] [info] [166] yolo: 37.4ms, tracker: 1.0ms, aimer: 0.1ms
