[2025-12-10 17:41:56.636] [info] [0] yolo: 20.3ms, tracker: 0.0ms, aimer: 0.0ms
[2025-12-10 17:41:56.682] [info] [1] yolo: 10.3ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:41:56.693] [info] [2] yolo: 8.4ms, tracker: 0.0ms, aimer: 0.0ms
[2025-12-10 17:41:56.736] [info] [3] yolo: 8.0ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:41:56.780] [info] [4] yolo: 8.0ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:41:56.824] [info] [5] yolo: 8.0ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:41:56.867] [info] [6] yolo: 8.7ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:41:56.911] [info] [7] yolo: 8.3ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:41:56.955] [info] [8] yolo: 8.6ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:41:56.998] [info] [9] yolo: 8.2ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:41:57.042] [info] [10] yolo: 8.3ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:41:57.088] [info] [11] yolo: 9.6ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:41:57.130] [info] [12] yolo: 7.5ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:41:57.175] [info] [13] yolo: 9.6ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:41:57.218] [info] [14] yolo: 7.7ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:41:57.262] [info] [15] yolo: 8.5ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:41:57.305] [info] [16] yolo: 8.4ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:41:57.350] [info] [17] yolo: 7.8ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:41:57.393] [info] [18] yolo: 7.5ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:41:57.438] [info] [19] yolo: 8.8ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:41:57.482] [info] [20] yolo: 8.6ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:41:57.524] [info] [21] yolo: 6.8ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:41:57.568] [info] [22] yolo: 8.1ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:41:57.615] [info] [23] yolo: 9.2ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:41:57.658] [info] [24] yolo: 9.0ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:41:57.701] [info] [25] yolo: 7.3ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:41:57.744] [info] [26] yolo: 7.6ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:41:57.787] [info] [27] yolo: 7.0ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:41:57.831] [info] [28] yolo: 8.6ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:41:57.876] [info] [29] yolo: 8.1ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:41:57.919] [debug] [Target] r=0.044, l=0.000
[2025-12-10 17:41:57.919] [debug] [Tracker] Target diverged!
[2025-12-10 17:41:57.919] [info] [30] yolo: 8.0ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:41:57.962] [info] [31] yolo: 7.6ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:41:58.007] [info] [32] yolo: 8.6ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:41:58.052] [info] [33] yolo: 9.3ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:41:58.095] [info] [34] yolo: 7.7ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:41:58.138] [info] [35] yolo: 7.5ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:41:58.181] [info] [36] yolo: 8.2ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:41:58.226] [info] [37] yolo: 9.2ms, tracker: 0.5ms, aimer: 0.0ms
[2025-12-10 17:41:58.269] [info] [38] yolo: 7.8ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:41:58.315] [info] [39] yolo: 9.2ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:41:58.358] [info] [40] yolo: 8.5ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:41:58.403] [info] [41] yolo: 8.1ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:41:58.445] [info] [42] yolo: 8.0ms, tracker: 0.0ms, aimer: 0.0ms
[2025-12-10 17:41:58.490] [info] [43] yolo: 8.9ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:41:58.533] [info] [44] yolo: 7.8ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:41:58.577] [info] [45] yolo: 8.1ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:41:58.620] [info] [46] yolo: 8.1ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:41:58.664] [info] [47] yolo: 7.9ms, tracker: 0.3ms, aimer: 0.0ms
[2025-12-10 17:41:58.706] [info] [48] yolo: 8.2ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:41:58.749] [info] [49] yolo: 7.9ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:41:58.791] [info] [50] yolo: 7.5ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:41:58.834] [info] [51] yolo: 8.8ms, tracker: 0.0ms, aimer: 0.0ms
[2025-12-10 17:41:58.877] [info] [52] yolo: 8.0ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:41:58.920] [info] [53] yolo: 8.3ms, tracker: 0.0ms, aimer: 0.0ms
[2025-12-10 17:41:58.961] [info] [54] yolo: 7.5ms, tracker: 0.0ms, aimer: 0.0ms
[2025-12-10 17:41:59.005] [info] [55] yolo: 8.8ms, tracker: 0.0ms, aimer: 0.0ms
[2025-12-10 17:41:59.046] [info] [56] yolo: 6.8ms, tracker: 0.0ms, aimer: 0.0ms
[2025-12-10 17:41:59.088] [info] [57] yolo: 8.0ms, tracker: 0.0ms, aimer: 0.0ms
[2025-12-10 17:41:59.131] [info] [58] yolo: 8.7ms, tracker: 0.0ms, aimer: 0.0ms
[2025-12-10 17:41:59.175] [info] [59] yolo: 9.5ms, tracker: 0.0ms, aimer: 0.0ms
[2025-12-10 17:41:59.219] [info] [60] yolo: 8.6ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:41:59.263] [info] [61] yolo: 8.6ms, tracker: 0.0ms, aimer: 0.0ms
[2025-12-10 17:41:59.308] [debug] [Target] r=0.042, l=0.000
[2025-12-10 17:41:59.308] [debug] [Tracker] Target diverged!
[2025-12-10 17:41:59.308] [info] [62] yolo: 8.7ms, tracker: 0.4ms, aimer: 0.0ms
