[2025-10-29 20:22:50.111] [info] [0] yolo: 40.8ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 20:22:50.162] [info] [1] yolo: 9.7ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:22:50.175] [info] [2] yolo: 9.4ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 20:22:50.219] [info] [3] yolo: 8.1ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:22:50.262] [info] [4] yolo: 9.1ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:22:50.308] [info] [5] yolo: 9.5ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:22:50.352] [info] [6] yolo: 9.2ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:22:50.399] [info] [7] yolo: 10.6ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:22:50.441] [info] [8] yolo: 7.1ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:22:50.485] [info] [9] yolo: 7.6ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:22:50.530] [info] [10] yolo: 9.7ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:22:50.574] [info] [11] yolo: 8.0ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:22:50.618] [info] [12] yolo: 8.7ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:22:50.661] [info] [13] yolo: 7.3ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:22:50.706] [info] [14] yolo: 9.3ms, tracker: 0.6ms, aimer: 0.0ms
[2025-10-29 20:22:50.755] [info] [15] yolo: 12.5ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:22:50.800] [info] [16] yolo: 9.3ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:22:50.844] [info] [17] yolo: 8.4ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:22:50.888] [info] [18] yolo: 9.5ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:22:50.937] [info] [19] yolo: 9.6ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:22:50.981] [info] [20] yolo: 7.8ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:22:51.023] [info] [21] yolo: 7.7ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:22:51.069] [info] [22] yolo: 9.8ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:22:51.114] [info] [23] yolo: 9.2ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:22:51.159] [info] [24] yolo: 7.7ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:22:51.202] [info] [25] yolo: 8.1ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:22:51.245] [info] [26] yolo: 8.1ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:22:51.288] [info] [27] yolo: 8.0ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:22:51.334] [info] [28] yolo: 10.6ms, tracker: 1.0ms, aimer: 0.1ms
[2025-10-29 20:22:51.380] [info] [29] yolo: 8.3ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:22:51.423] [debug] [Target] r=0.047, l=0.000
[2025-10-29 20:22:51.423] [debug] [Tracker] Target diverged!
[2025-10-29 20:22:51.423] [info] [30] yolo: 8.1ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:22:51.468] [info] [31] yolo: 7.6ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:22:51.511] [info] [32] yolo: 8.6ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:22:51.558] [info] [33] yolo: 10.0ms, tracker: 0.6ms, aimer: 0.1ms
[2025-10-29 20:22:51.605] [info] [34] yolo: 9.7ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:22:51.651] [info] [35] yolo: 9.0ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:22:51.693] [info] [36] yolo: 7.3ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:22:51.737] [info] [37] yolo: 7.8ms, tracker: 0.6ms, aimer: 0.0ms
[2025-10-29 20:22:51.779] [info] [38] yolo: 6.7ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:22:51.823] [info] [39] yolo: 8.5ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:22:51.869] [info] [40] yolo: 9.3ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:22:51.912] [info] [41] yolo: 7.9ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:22:51.955] [info] [42] yolo: 8.4ms, tracker: 0.0ms, aimer: 0.1ms
[2025-10-29 20:22:52.000] [info] [43] yolo: 8.8ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:22:52.047] [info] [44] yolo: 10.4ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:22:52.091] [info] [45] yolo: 10.1ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:22:52.136] [info] [46] yolo: 9.4ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:22:52.178] [info] [47] yolo: 7.7ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:22:52.224] [info] [48] yolo: 8.7ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:22:52.270] [info] [49] yolo: 9.4ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:22:52.315] [info] [50] yolo: 9.0ms, tracker: 0.6ms, aimer: 0.0ms
[2025-10-29 20:22:52.361] [info] [51] yolo: 10.4ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 20:22:52.407] [info] [52] yolo: 8.1ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:22:52.451] [info] [53] yolo: 8.6ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 20:22:52.496] [info] [54] yolo: 9.0ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 20:22:52.539] [info] [55] yolo: 8.9ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 20:22:52.581] [info] [56] yolo: 7.8ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 20:22:52.624] [info] [57] yolo: 7.7ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 20:22:52.666] [info] [58] yolo: 8.5ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 20:22:52.711] [info] [59] yolo: 8.9ms, tracker: 0.0ms, aimer: 0.1ms
[2025-10-29 20:22:52.754] [info] [60] yolo: 8.0ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:22:52.797] [info] [61] yolo: 7.3ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 20:22:52.841] [debug] [Target] r=0.033, l=0.000
[2025-10-29 20:22:52.841] [debug] [Tracker] Target diverged!
[2025-10-29 20:22:52.841] [info] [62] yolo: 7.3ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:22:52.884] [info] [63] yolo: 8.4ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:22:52.930] [info] [64] yolo: 9.6ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:22:52.975] [info] [65] yolo: 9.2ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 20:22:53.021] [info] [66] yolo: 9.0ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:22:53.064] [info] [67] yolo: 8.9ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 20:22:53.110] [info] [68] yolo: 8.1ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:22:53.153] [info] [69] yolo: 8.2ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 20:22:53.196] [info] [70] yolo: 8.1ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 20:22:53.241] [info] [71] yolo: 8.5ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:22:53.284] [info] [72] yolo: 7.7ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 20:22:53.328] [info] [73] yolo: 7.9ms, tracker: 0.3ms, aimer: 0.1ms
[2025-10-29 20:22:53.376] [info] [74] yolo: 11.9ms, tracker: 0.6ms, aimer: 0.1ms
[2025-10-29 20:22:53.419] [info] [75] yolo: 7.7ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:22:53.463] [info] [76] yolo: 8.2ms, tracker: 0.5ms, aimer: 0.0ms
[2025-10-29 20:22:53.508] [info] [77] yolo: 8.1ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:22:53.553] [info] [78] yolo: 9.3ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:22:53.603] [info] [79] yolo: 9.2ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:22:53.648] [info] [80] yolo: 9.0ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:22:53.693] [info] [81] yolo: 8.6ms, tracker: 0.0ms, aimer: 0.0ms
