[2025-10-27 19:26:44.771] [info] [0] yolo: 88.7ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-27 19:26:49.310] [info] [49] yolo: 29.8ms, tracker: 1.5ms, aimer: 0.1ms
[2025-10-27 19:26:49.400] [info] [50] yolo: 46.4ms, tracker: 1.0ms, aimer: 0.1ms
[2025-10-27 19:26:49.505] [info] [51] yolo: 60.4ms, tracker: 1.2ms, aimer: 0.3ms
[2025-10-27 19:26:49.601] [info] [52] yolo: 53.9ms, tracker: 1.0ms, aimer: 0.2ms
[2025-10-27 19:26:49.693] [info] [53] yolo: 50.8ms, tracker: 0.0ms, aimer: 0.1ms
[2025-10-27 19:26:49.780] [info] [54] yolo: 45.3ms, tracker: 0.0ms, aimer: 0.1ms
[2025-10-27 19:26:49.872] [info] [55] yolo: 52.1ms, tracker: 0.1ms, aimer: 0.1ms
[2025-10-27 19:26:49.972] [info] [56] yolo: 56.0ms, tracker: 0.1ms, aimer: 0.1ms
[2025-10-27 19:26:50.069] [info] [57] yolo: 53.0ms, tracker: 0.0ms, aimer: 0.1ms
[2025-10-27 19:26:50.143] [info] [58] yolo: 33.2ms, tracker: 0.0ms, aimer: 0.1ms
[2025-10-27 19:26:50.237] [info] [59] yolo: 49.3ms, tracker: 0.0ms, aimer: 0.1ms
[2025-10-27 19:26:50.325] [info] [60] yolo: 41.5ms, tracker: 1.3ms, aimer: 0.1ms
[2025-10-27 19:26:50.421] [info] [61] yolo: 51.8ms, tracker: 1.0ms, aimer: 0.1ms
[2025-10-27 19:26:50.500] [info] [62] yolo: 34.4ms, tracker: 1.1ms, aimer: 0.1ms
[2025-10-27 19:26:50.607] [info] [63] yolo: 64.7ms, tracker: 1.3ms, aimer: 0.1ms
[2025-10-27 19:26:50.720] [info] [64] yolo: 67.4ms, tracker: 1.6ms, aimer: 0.2ms
[2025-10-27 19:26:50.815] [info] [65] yolo: 52.9ms, tracker: 0.0ms, aimer: 0.1ms
[2025-10-27 19:26:50.910] [info] [66] yolo: 53.1ms, tracker: 0.0ms, aimer: 0.1ms
[2025-10-27 19:26:51.028] [info] [67] yolo: 73.3ms, tracker: 1.7ms, aimer: 0.1ms
[2025-10-27 19:26:51.109] [info] [68] yolo: 39.2ms, tracker: 1.1ms, aimer: 0.2ms
[2025-10-27 19:26:51.214] [info] [69] yolo: 63.5ms, tracker: 0.0ms, aimer: 0.1ms
[2025-10-27 19:26:51.304] [info] [70] yolo: 43.3ms, tracker: 0.0ms, aimer: 0.1ms
[2025-10-27 19:26:51.386] [info] [71] yolo: 40.5ms, tracker: 1.1ms, aimer: 0.1ms
[2025-10-27 19:26:51.487] [info] [72] yolo: 59.8ms, tracker: 0.0ms, aimer: 0.1ms
[2025-10-27 19:26:51.572] [info] [73] yolo: 39.2ms, tracker: 1.1ms, aimer: 0.1ms
[2025-10-27 19:26:51.660] [info] [74] yolo: 41.1ms, tracker: 1.1ms, aimer: 0.1ms
[2025-10-27 19:26:51.736] [info] [75] yolo: 31.2ms, tracker: 1.0ms, aimer: 0.1ms
[2025-10-27 19:26:51.820] [info] [76] yolo: 40.5ms, tracker: 1.0ms, aimer: 0.1ms
[2025-10-27 19:26:51.906] [info] [77] yolo: 42.4ms, tracker: 1.0ms, aimer: 0.1ms
[2025-10-27 19:26:51.997] [info] [78] yolo: 35.6ms, tracker: 2.1ms, aimer: 0.2ms
[2025-10-27 19:26:52.084] [info] [79] yolo: 42.8ms, tracker: 1.1ms, aimer: 0.1ms
[2025-10-27 19:26:52.177] [info] [80] yolo: 48.7ms, tracker: 1.6ms, aimer: 0.1ms
[2025-10-27 19:26:52.263] [info] [81] yolo: 41.0ms, tracker: 0.0ms, aimer: 0.1ms
[2025-10-27 19:26:52.339] [info] [82] yolo: 32.9ms, tracker: 0.0ms, aimer: 0.1ms
[2025-10-27 19:26:52.435] [info] [83] yolo: 55.3ms, tracker: 0.0ms, aimer: 0.1ms
[2025-10-27 19:26:52.513] [info] [84] yolo: 36.9ms, tracker: 0.0ms, aimer: 0.1ms
[2025-10-27 19:26:52.596] [info] [85] yolo: 38.9ms, tracker: 0.0ms, aimer: 0.1ms
[2025-10-27 19:26:52.668] [info] [86] yolo: 29.8ms, tracker: 0.0ms, aimer: 0.1ms
[2025-10-27 19:26:52.751] [info] [87] yolo: 41.0ms, tracker: 0.0ms, aimer: 0.1ms
[2025-10-27 19:26:52.856] [info] [88] yolo: 64.8ms, tracker: 0.0ms, aimer: 0.1ms
[2025-10-27 19:26:52.956] [info] [89] yolo: 53.2ms, tracker: 0.0ms, aimer: 0.1ms
[2025-10-27 19:26:53.042] [info] [90] yolo: 45.0ms, tracker: 0.0ms, aimer: 0.1ms
[2025-10-27 19:26:53.137] [info] [91] yolo: 50.6ms, tracker: 0.2ms, aimer: 0.3ms
[2025-10-27 19:26:53.228] [info] [92] yolo: 47.5ms, tracker: 0.0ms, aimer: 0.1ms
[2025-10-27 19:26:53.336] [info] [93] yolo: 61.7ms, tracker: 0.0ms, aimer: 0.1ms
[2025-10-27 19:26:53.427] [debug] [Target] r=0.158, l=-0.117
[2025-10-27 19:26:53.427] [debug] [Tracker] Target diverged!
[2025-10-27 19:26:53.428] [info] [94] yolo: 46.4ms, tracker: 1.5ms, aimer: 0.0ms
[2025-10-27 19:26:53.532] [info] [95] yolo: 64.6ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-27 19:26:53.624] [info] [96] yolo: 51.0ms, tracker: 0.9ms, aimer: 0.1ms
[2025-10-27 19:26:53.704] [info] [97] yolo: 36.1ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-27 19:26:53.831] [info] [98] yolo: 80.3ms, tracker: 2.0ms, aimer: 0.1ms
[2025-10-27 19:26:53.908] [info] [99] yolo: 33.0ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-27 19:26:53.993] [info] [100] yolo: 41.7ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-27 19:26:54.086] [info] [101] yolo: 50.0ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-27 19:26:54.182] [info] [102] yolo: 50.4ms, tracker: 1.0ms, aimer: 0.1ms
[2025-10-27 19:26:54.298] [info] [103] yolo: 72.4ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-27 19:26:54.392] [info] [104] yolo: 45.6ms, tracker: 0.9ms, aimer: 0.1ms
[2025-10-27 19:26:54.498] [info] [105] yolo: 63.4ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-27 19:26:54.572] [info] [106] yolo: 31.2ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-27 19:26:54.652] [info] [107] yolo: 35.3ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-27 19:26:54.737] [info] [108] yolo: 37.2ms, tracker: 1.4ms, aimer: 0.2ms
[2025-10-27 19:26:54.838] [info] [109] yolo: 58.6ms, tracker: 0.1ms, aimer: 0.0ms
[2025-10-27 19:26:54.929] [info] [110] yolo: 48.5ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-27 19:26:55.032] [info] [111] yolo: 61.3ms, tracker: 0.9ms, aimer: 0.1ms
[2025-10-27 19:26:55.115] [info] [112] yolo: 41.9ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-27 19:26:55.202] [info] [113] yolo: 42.2ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-27 19:26:55.290] [info] [114] yolo: 43.5ms, tracker: 1.3ms, aimer: 0.1ms
[2025-10-27 19:26:55.371] [info] [115] yolo: 38.9ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-27 19:26:55.462] [info] [116] yolo: 44.9ms, tracker: 5.1ms, aimer: 0.1ms
[2025-10-27 19:26:55.552] [info] [117] yolo: 48.1ms, tracker: 1.0ms, aimer: 0.1ms
[2025-10-27 19:26:55.630] [info] [118] yolo: 33.6ms, tracker: 1.1ms, aimer: 0.1ms
