[2025-11-07 18:48:00.199] [info] [0] yolo: 52.7ms, tracker: 0.0ms, aimer: 0.0ms
[2025-11-07 18:48:02.077] [info] [43] yolo: 10.1ms, tracker: 0.4ms, aimer: 0.0ms
[2025-11-07 18:48:02.120] [info] [44] yolo: 8.5ms, tracker: 0.3ms, aimer: 0.0ms
[2025-11-07 18:48:02.163] [info] [45] yolo: 8.5ms, tracker: 0.4ms, aimer: 0.0ms
[2025-11-07 18:48:02.209] [info] [46] yolo: 9.7ms, tracker: 0.4ms, aimer: 0.0ms
[2025-11-07 18:48:02.251] [info] [47] yolo: 8.0ms, tracker: 0.3ms, aimer: 0.0ms
[2025-11-07 18:48:02.298] [info] [48] yolo: 10.3ms, tracker: 0.4ms, aimer: 0.0ms
[2025-11-07 18:48:02.343] [info] [49] yolo: 10.5ms, tracker: 0.3ms, aimer: 0.0ms
[2025-11-07 18:48:02.389] [info] [50] yolo: 8.6ms, tracker: 0.4ms, aimer: 0.0ms
[2025-11-07 18:48:02.434] [info] [51] yolo: 11.1ms, tracker: 0.0ms, aimer: 0.0ms
[2025-11-07 18:48:02.477] [info] [52] yolo: 7.2ms, tracker: 0.4ms, aimer: 0.0ms
[2025-11-07 18:48:02.521] [info] [53] yolo: 10.3ms, tracker: 0.0ms, aimer: 0.0ms
[2025-11-07 18:48:02.567] [info] [54] yolo: 9.7ms, tracker: 0.0ms, aimer: 0.0ms
[2025-11-07 18:48:02.610] [info] [55] yolo: 7.8ms, tracker: 0.0ms, aimer: 0.0ms
[2025-11-07 18:48:02.652] [info] [56] yolo: 6.8ms, tracker: 0.0ms, aimer: 0.0ms
[2025-11-07 18:48:02.695] [info] [57] yolo: 7.9ms, tracker: 0.0ms, aimer: 0.0ms
[2025-11-07 18:48:02.738] [info] [58] yolo: 7.6ms, tracker: 0.0ms, aimer: 0.0ms
[2025-11-07 18:48:02.783] [info] [59] yolo: 10.8ms, tracker: 0.0ms, aimer: 0.0ms
[2025-11-07 18:48:02.829] [info] [60] yolo: 9.2ms, tracker: 0.3ms, aimer: 0.0ms
[2025-11-07 18:48:02.872] [info] [61] yolo: 8.2ms, tracker: 0.0ms, aimer: 0.0ms
[2025-11-07 18:48:02.915] [debug] [Target] r=0.042, l=0.000
[2025-11-07 18:48:02.915] [debug] [Tracker] Target diverged!
[2025-11-07 18:48:02.915] [info] [62] yolo: 7.5ms, tracker: 0.4ms, aimer: 0.0ms
[2025-11-07 18:48:02.957] [info] [63] yolo: 7.8ms, tracker: 0.3ms, aimer: 0.0ms
[2025-11-07 18:48:03.005] [info] [64] yolo: 10.8ms, tracker: 0.3ms, aimer: 0.0ms
[2025-11-07 18:48:03.046] [info] [65] yolo: 6.6ms, tracker: 0.0ms, aimer: 0.0ms
[2025-11-07 18:48:03.089] [info] [66] yolo: 8.0ms, tracker: 0.3ms, aimer: 0.0ms
[2025-11-07 18:48:03.135] [info] [67] yolo: 8.8ms, tracker: 0.0ms, aimer: 0.0ms
[2025-11-07 18:48:03.178] [info] [68] yolo: 6.8ms, tracker: 0.3ms, aimer: 0.0ms
[2025-11-07 18:48:03.218] [info] [69] yolo: 6.9ms, tracker: 0.0ms, aimer: 0.0ms
[2025-11-07 18:48:03.262] [info] [70] yolo: 8.2ms, tracker: 0.0ms, aimer: 0.0ms
[2025-11-07 18:48:03.309] [info] [71] yolo: 12.4ms, tracker: 0.3ms, aimer: 0.0ms
[2025-11-07 18:48:03.354] [info] [72] yolo: 9.3ms, tracker: 0.0ms, aimer: 0.0ms
[2025-11-07 18:48:03.398] [info] [73] yolo: 8.3ms, tracker: 0.3ms, aimer: 0.0ms
[2025-11-07 18:48:03.448] [info] [74] yolo: 9.7ms, tracker: 0.4ms, aimer: 0.0ms
[2025-11-07 18:48:03.491] [info] [75] yolo: 7.7ms, tracker: 0.4ms, aimer: 0.0ms
[2025-11-07 18:48:03.536] [info] [76] yolo: 8.4ms, tracker: 0.4ms, aimer: 0.0ms
[2025-11-07 18:48:03.582] [info] [77] yolo: 8.4ms, tracker: 0.6ms, aimer: 0.0ms
[2025-11-07 18:48:03.626] [info] [78] yolo: 8.9ms, tracker: 0.4ms, aimer: 0.0ms
[2025-11-07 18:48:03.669] [info] [79] yolo: 7.8ms, tracker: 0.3ms, aimer: 0.0ms
[2025-11-07 18:48:03.715] [info] [80] yolo: 9.9ms, tracker: 0.4ms, aimer: 0.0ms
[2025-11-07 18:48:03.758] [info] [81] yolo: 7.9ms, tracker: 0.0ms, aimer: 0.0ms
[2025-11-07 18:48:03.802] [info] [82] yolo: 9.4ms, tracker: 0.0ms, aimer: 0.0ms
[2025-11-07 18:48:03.847] [info] [83] yolo: 9.8ms, tracker: 0.0ms, aimer: 0.0ms
[2025-11-07 18:48:03.891] [info] [84] yolo: 7.9ms, tracker: 0.0ms, aimer: 0.0ms
[2025-11-07 18:48:03.936] [info] [85] yolo: 10.0ms, tracker: 0.0ms, aimer: 0.1ms
[2025-11-07 18:48:03.981] [info] [86] yolo: 10.1ms, tracker: 0.0ms, aimer: 0.0ms
[2025-11-07 18:48:04.026] [info] [87] yolo: 10.5ms, tracker: 0.0ms, aimer: 0.0ms
[2025-11-07 18:48:04.070] [info] [88] yolo: 9.1ms, tracker: 0.0ms, aimer: 0.0ms
[2025-11-07 18:48:04.111] [info] [89] yolo: 7.0ms, tracker: 0.0ms, aimer: 0.1ms
[2025-11-07 18:48:04.155] [info] [90] yolo: 9.3ms, tracker: 0.0ms, aimer: 0.0ms
[2025-11-07 18:48:04.198] [info] [91] yolo: 8.7ms, tracker: 0.0ms, aimer: 0.0ms
[2025-11-07 18:48:04.245] [info] [92] yolo: 10.8ms, tracker: 0.0ms, aimer: 0.0ms
[2025-11-07 18:48:04.290] [info] [93] yolo: 8.7ms, tracker: 0.0ms, aimer: 0.0ms
[2025-11-07 18:48:04.775] [info] [94] yolo: 12.3ms, tracker: 0.3ms, aimer: 0.0ms
[2025-11-07 18:48:04.817] [info] [95] yolo: 7.9ms, tracker: 0.0ms, aimer: 0.0ms
[2025-11-07 18:48:04.863] [debug] [Target] r=0.325, l=-0.275
[2025-11-07 18:48:04.863] [debug] [Tracker] Target diverged!
[2025-11-07 18:48:04.863] [info] [96] yolo: 10.3ms, tracker: 0.4ms, aimer: 0.0ms
[2025-11-07 18:48:04.909] [info] [97] yolo: 11.7ms, tracker: 0.4ms, aimer: 0.0ms
[2025-11-07 18:48:04.951] [info] [98] yolo: 7.9ms, tracker: 0.4ms, aimer: 0.0ms
[2025-11-07 18:48:04.994] [info] [99] yolo: 8.3ms, tracker: 0.0ms, aimer: 0.0ms
[2025-11-07 18:48:05.041] [info] [100] yolo: 11.1ms, tracker: 0.0ms, aimer: 0.0ms
[2025-11-07 18:48:05.089] [info] [101] yolo: 11.1ms, tracker: 0.0ms, aimer: 0.0ms
[2025-11-07 18:48:05.131] [info] [102] yolo: 7.6ms, tracker: 0.3ms, aimer: 0.0ms
[2025-11-07 18:48:05.177] [info] [103] yolo: 11.8ms, tracker: 0.0ms, aimer: 0.0ms
[2025-11-07 18:48:05.220] [info] [104] yolo: 8.6ms, tracker: 0.3ms, aimer: 0.0ms
[2025-11-07 18:48:05.267] [info] [105] yolo: 10.2ms, tracker: 0.0ms, aimer: 0.0ms
[2025-11-07 18:48:05.318] [info] [106] yolo: 11.1ms, tracker: 0.3ms, aimer: 0.0ms
[2025-11-07 18:48:05.361] [info] [107] yolo: 8.3ms, tracker: 0.3ms, aimer: 0.0ms
[2025-11-07 18:48:05.410] [info] [108] yolo: 12.8ms, tracker: 0.0ms, aimer: 0.0ms
[2025-11-07 18:48:05.455] [info] [109] yolo: 9.8ms, tracker: 0.3ms, aimer: 0.0ms
[2025-11-07 18:48:05.501] [info] [110] yolo: 10.9ms, tracker: 0.4ms, aimer: 0.0ms
[2025-11-07 18:48:05.545] [info] [111] yolo: 8.1ms, tracker: 0.3ms, aimer: 0.0ms
[2025-11-07 18:48:05.589] [info] [112] yolo: 9.5ms, tracker: 0.0ms, aimer: 0.0ms
[2025-11-07 18:48:05.633] [info] [113] yolo: 8.3ms, tracker: 0.0ms, aimer: 0.0ms
[2025-11-07 18:48:05.681] [info] [114] yolo: 11.4ms, tracker: 0.3ms, aimer: 0.0ms
[2025-11-07 18:48:05.724] [info] [115] yolo: 8.0ms, tracker: 0.3ms, aimer: 0.0ms
[2025-11-07 18:48:05.767] [info] [116] yolo: 8.3ms, tracker: 0.0ms, aimer: 0.0ms
[2025-11-07 18:48:05.809] [info] [117] yolo: 7.0ms, tracker: 0.3ms, aimer: 0.0ms
[2025-11-07 18:48:05.851] [info] [118] yolo: 6.6ms, tracker: 0.3ms, aimer: 0.0ms
[2025-11-07 18:48:05.892] [info] [119] yolo: 6.9ms, tracker: 0.4ms, aimer: 0.0ms
[2025-11-07 18:48:05.935] [info] [120] yolo: 9.1ms, tracker: 0.0ms, aimer: 0.0ms
[2025-11-07 18:48:05.977] [info] [121] yolo: 7.5ms, tracker: 0.4ms, aimer: 0.0ms
[2025-11-07 18:48:06.019] [info] [122] yolo: 7.4ms, tracker: 0.0ms, aimer: 0.0ms
[2025-11-07 18:48:06.062] [info] [123] yolo: 8.2ms, tracker: 0.3ms, aimer: 0.0ms
[2025-11-07 18:48:06.106] [info] [124] yolo: 8.7ms, tracker: 0.4ms, aimer: 0.0ms
[2025-11-07 18:48:06.147] [info] [125] yolo: 6.7ms, tracker: 0.0ms, aimer: 0.0ms
[2025-11-07 18:48:06.189] [info] [126] yolo: 7.3ms, tracker: 0.4ms, aimer: 0.0ms
[2025-11-07 18:48:06.239] [info] [127] yolo: 10.9ms, tracker: 0.0ms, aimer: 0.0ms
[2025-11-07 18:48:06.284] [info] [128] yolo: 8.4ms, tracker: 0.6ms, aimer: 0.0ms
[2025-11-07 18:48:06.328] [info] [129] yolo: 8.7ms, tracker: 0.6ms, aimer: 0.0ms
[2025-11-07 18:48:06.375] [info] [130] yolo: 11.0ms, tracker: 0.4ms, aimer: 0.0ms
[2025-11-07 18:48:06.417] [info] [131] yolo: 7.1ms, tracker: 0.4ms, aimer: 0.0ms
[2025-11-07 18:48:06.460] [info] [132] yolo: 7.2ms, tracker: 0.0ms, aimer: 0.0ms
[2025-11-07 18:48:06.505] [info] [133] yolo: 10.0ms, tracker: 0.3ms, aimer: 0.0ms
[2025-11-07 18:48:06.548] [info] [134] yolo: 7.7ms, tracker: 0.4ms, aimer: 0.0ms
[2025-11-07 18:48:06.590] [info] [135] yolo: 7.4ms, tracker: 0.3ms, aimer: 0.0ms
[2025-11-07 18:48:06.640] [info] [136] yolo: 12.9ms, tracker: 0.0ms, aimer: 0.0ms
[2025-11-07 18:48:06.684] [info] [137] yolo: 7.5ms, tracker: 0.3ms, aimer: 0.0ms
[2025-11-07 18:48:06.729] [info] [138] yolo: 8.3ms, tracker: 0.4ms, aimer: 0.0ms
[2025-11-07 18:48:06.773] [warning] [Tracker] Large dt: 0.167s
[2025-11-07 18:48:06.773] [info] [139] yolo: 8.8ms, tracker: 0.4ms, aimer: 0.0ms
[2025-11-07 18:48:06.815] [info] [140] yolo: 6.7ms, tracker: 0.0ms, aimer: 0.0ms
[2025-11-07 18:48:06.858] [info] [141] yolo: 7.8ms, tracker: 0.3ms, aimer: 0.0ms
[2025-11-07 18:48:06.900] [info] [142] yolo: 7.8ms, tracker: 0.0ms, aimer: 0.0ms
[2025-11-07 18:48:06.946] [info] [143] yolo: 11.0ms, tracker: 0.4ms, aimer: 0.0ms
[2025-11-07 18:48:06.988] [info] [144] yolo: 7.7ms, tracker: 0.4ms, aimer: 0.0ms
[2025-11-07 18:48:07.033] [info] [145] yolo: 9.7ms, tracker: 0.3ms, aimer: 0.0ms
[2025-11-07 18:48:07.079] [info] [146] yolo: 10.5ms, tracker: 0.3ms, aimer: 0.0ms
[2025-11-07 18:48:07.120] [info] [147] yolo: 6.7ms, tracker: 0.3ms, aimer: 0.0ms
[2025-11-07 18:48:07.164] [debug] [Target] r=0.067, l=-0.132
[2025-11-07 18:48:07.164] [debug] [Tracker] Target diverged!
[2025-11-07 18:48:07.164] [info] [148] yolo: 8.8ms, tracker: 0.3ms, aimer: 0.0ms
[2025-11-07 18:48:07.208] [info] [149] yolo: 9.2ms, tracker: 0.5ms, aimer: 0.0ms
[2025-11-07 18:48:07.252] [debug] [Target] r=0.119, l=-0.081
[2025-11-07 18:48:07.252] [debug] [Tracker] Target diverged!
[2025-11-07 18:48:07.252] [info] [150] yolo: 7.1ms, tracker: 0.4ms, aimer: 0.0ms
[2025-11-07 18:48:07.295] [info] [151] yolo: 9.0ms, tracker: 0.6ms, aimer: 0.0ms
[2025-11-07 18:48:07.340] [info] [152] yolo: 9.6ms, tracker: 0.4ms, aimer: 0.0ms
[2025-11-07 18:48:07.385] [warning] [Tracker] Large dt: 26.099s
[2025-11-07 18:48:07.386] [info] [153] yolo: 7.9ms, tracker: 0.6ms, aimer: 0.0ms
[2025-11-07 18:48:07.427] [info] [154] yolo: 6.6ms, tracker: 0.3ms, aimer: 0.0ms
[2025-11-07 18:48:07.467] [info] [155] yolo: 6.3ms, tracker: 0.0ms, aimer: 0.0ms
[2025-11-07 18:48:07.509] [info] [156] yolo: 7.0ms, tracker: 0.5ms, aimer: 0.0ms
[2025-11-07 18:48:07.551] [info] [157] yolo: 8.2ms, tracker: 0.4ms, aimer: 0.0ms
[2025-11-07 18:48:07.594] [info] [158] yolo: 8.7ms, tracker: 0.3ms, aimer: 0.0ms
[2025-11-07 18:48:07.635] [info] [159] yolo: 6.6ms, tracker: 0.0ms, aimer: 0.0ms
[2025-11-07 18:48:07.675] [info] [160] yolo: 5.8ms, tracker: 0.0ms, aimer: 0.0ms
[2025-11-07 18:48:07.719] [info] [161] yolo: 8.8ms, tracker: 0.8ms, aimer: 0.1ms
[2025-11-07 18:48:07.764] [info] [162] yolo: 8.3ms, tracker: 0.3ms, aimer: 0.0ms
[2025-11-07 18:48:07.806] [info] [163] yolo: 8.4ms, tracker: 0.4ms, aimer: 0.1ms
[2025-11-07 18:48:07.851] [info] [164] yolo: 9.0ms, tracker: 0.3ms, aimer: 0.0ms
[2025-11-07 18:48:07.896] [info] [165] yolo: 10.0ms, tracker: 0.7ms, aimer: 0.0ms
[2025-11-07 18:48:07.938] [info] [166] yolo: 6.5ms, tracker: 0.4ms, aimer: 0.0ms
[2025-11-07 18:48:07.979] [info] [167] yolo: 7.1ms, tracker: 0.3ms, aimer: 0.0ms
[2025-11-07 18:48:08.024] [info] [168] yolo: 10.5ms, tracker: 0.5ms, aimer: 0.0ms
[2025-11-07 18:48:08.066] [info] [169] yolo: 7.7ms, tracker: 0.6ms, aimer: 0.0ms
[2025-11-07 18:48:08.110] [info] [170] yolo: 8.7ms, tracker: 0.4ms, aimer: 0.0ms
[2025-11-07 18:48:08.154] [info] [171] yolo: 9.0ms, tracker: 0.0ms, aimer: 0.0ms
[2025-11-07 18:48:08.198] [info] [172] yolo: 8.8ms, tracker: 0.4ms, aimer: 0.0ms
[2025-11-07 18:48:08.242] [info] [173] yolo: 10.0ms, tracker: 0.4ms, aimer: 0.0ms
[2025-11-07 18:48:08.284] [info] [174] yolo: 8.2ms, tracker: 0.0ms, aimer: 0.0ms
[2025-11-07 18:48:08.329] [info] [175] yolo: 9.1ms, tracker: 0.3ms, aimer: 0.0ms
[2025-11-07 18:48:08.371] [info] [176] yolo: 6.6ms, tracker: 0.3ms, aimer: 0.0ms
[2025-11-07 18:48:08.413] [info] [177] yolo: 7.2ms, tracker: 0.5ms, aimer: 0.0ms
[2025-11-07 18:48:08.457] [info] [178] yolo: 7.9ms, tracker: 0.4ms, aimer: 0.0ms
[2025-11-07 18:48:08.499] [info] [179] yolo: 6.9ms, tracker: 0.3ms, aimer: 0.0ms
[2025-11-07 18:48:08.543] [info] [180] yolo: 8.5ms, tracker: 0.3ms, aimer: 0.0ms
[2025-11-07 18:48:08.590] [info] [181] yolo: 11.5ms, tracker: 0.0ms, aimer: 0.0ms
[2025-11-07 18:48:08.634] [info] [182] yolo: 8.2ms, tracker: 0.3ms, aimer: 0.0ms
[2025-11-07 18:48:08.681] [info] [183] yolo: 11.2ms, tracker: 0.6ms, aimer: 0.0ms
[2025-11-07 18:48:08.727] [info] [184] yolo: 11.3ms, tracker: 0.3ms, aimer: 0.0ms
[2025-11-07 18:48:08.770] [info] [185] yolo: 8.1ms, tracker: 0.4ms, aimer: 0.0ms
[2025-11-07 18:48:08.814] [info] [186] yolo: 9.2ms, tracker: 0.3ms, aimer: 0.0ms
[2025-11-07 18:48:08.860] [info] [187] yolo: 10.8ms, tracker: 0.4ms, aimer: 0.0ms
[2025-11-07 18:48:08.903] [info] [188] yolo: 6.8ms, tracker: 0.3ms, aimer: 0.0ms
[2025-11-07 18:48:08.945] [info] [189] yolo: 7.5ms, tracker: 0.4ms, aimer: 0.0ms
[2025-11-07 18:48:08.987] [info] [190] yolo: 8.8ms, tracker: 0.4ms, aimer: 0.0ms
[2025-11-07 18:48:09.032] [info] [191] yolo: 9.9ms, tracker: 0.3ms, aimer: 0.0ms
[2025-11-07 18:48:09.074] [info] [192] yolo: 7.7ms, tracker: 0.3ms, aimer: 0.0ms
[2025-11-07 18:48:09.116] [info] [193] yolo: 7.3ms, tracker: 0.3ms, aimer: 0.0ms
[2025-11-07 18:48:09.159] [info] [194] yolo: 7.9ms, tracker: 0.4ms, aimer: 0.0ms
[2025-11-07 18:48:09.202] [info] [195] yolo: 7.8ms, tracker: 0.3ms, aimer: 0.0ms
[2025-11-07 18:48:09.244] [info] [196] yolo: 6.9ms, tracker: 0.4ms, aimer: 0.0ms
[2025-11-07 18:48:09.290] [info] [197] yolo: 9.2ms, tracker: 0.3ms, aimer: 0.0ms
[2025-11-07 18:48:09.336] [info] [198] yolo: 11.1ms, tracker: 0.3ms, aimer: 0.0ms
[2025-11-07 18:48:09.379] [info] [199] yolo: 8.0ms, tracker: 0.3ms, aimer: 0.0ms
[2025-11-07 18:48:09.425] [info] [200] yolo: 11.0ms, tracker: 0.5ms, aimer: 0.0ms
[2025-11-07 18:48:09.469] [info] [201] yolo: 9.0ms, tracker: 0.3ms, aimer: 0.0ms
[2025-11-07 18:48:09.513] [info] [202] yolo: 9.5ms, tracker: 0.4ms, aimer: 0.0ms
[2025-11-07 18:48:09.556] [info] [203] yolo: 8.9ms, tracker: 0.4ms, aimer: 0.0ms
[2025-11-07 18:48:09.601] [info] [204] yolo: 8.5ms, tracker: 0.6ms, aimer: 0.0ms
[2025-11-07 18:48:09.644] [info] [205] yolo: 8.1ms, tracker: 0.3ms, aimer: 0.0ms
[2025-11-07 18:48:09.687] [info] [206] yolo: 7.8ms, tracker: 0.3ms, aimer: 0.0ms
[2025-11-07 18:48:09.731] [info] [207] yolo: 7.5ms, tracker: 0.3ms, aimer: 0.0ms
[2025-11-07 18:48:09.773] [info] [208] yolo: 7.6ms, tracker: 0.0ms, aimer: 0.0ms
[2025-11-07 18:48:09.823] [info] [209] yolo: 13.5ms, tracker: 0.4ms, aimer: 0.0ms
