[2025-10-27 21:04:58.037] [info] [0] yolo: 93.8ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-27 21:04:58.089] [info] [1] yolo: 12.3ms, tracker: 1.8ms, aimer: 0.0ms
[2025-10-27 21:04:58.103] [info] [2] yolo: 11.2ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-27 21:04:58.146] [info] [3] yolo: 7.0ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-27 21:04:58.189] [info] [4] yolo: 8.2ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-27 21:04:58.233] [info] [5] yolo: 8.6ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-27 21:04:58.278] [info] [6] yolo: 9.6ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-27 21:04:58.324] [info] [7] yolo: 10.4ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-27 21:04:58.367] [info] [8] yolo: 8.9ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-27 21:04:58.413] [info] [9] yolo: 9.5ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-27 21:04:58.456] [info] [10] yolo: 8.5ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-27 21:04:58.502] [info] [11] yolo: 10.3ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-27 21:04:58.547] [info] [12] yolo: 8.5ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-27 21:04:58.592] [info] [13] yolo: 10.3ms, tracker: 0.4ms, aimer: 0.1ms
[2025-10-27 21:04:58.637] [info] [14] yolo: 9.9ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-27 21:04:58.681] [info] [15] yolo: 8.9ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-27 21:04:58.724] [info] [16] yolo: 8.3ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-27 21:04:58.766] [info] [17] yolo: 7.0ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-27 21:04:58.808] [info] [18] yolo: 7.4ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-27 21:04:58.852] [info] [19] yolo: 8.5ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-27 21:04:58.894] [info] [20] yolo: 7.7ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-27 21:04:58.938] [info] [21] yolo: 7.8ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-27 21:04:58.982] [info] [22] yolo: 9.3ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-27 21:04:59.026] [info] [23] yolo: 8.5ms, tracker: 0.5ms, aimer: 0.0ms
[2025-10-27 21:04:59.073] [info] [24] yolo: 9.3ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-27 21:04:59.119] [info] [25] yolo: 8.0ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-27 21:04:59.162] [info] [26] yolo: 8.2ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-27 21:04:59.207] [info] [27] yolo: 8.8ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-27 21:04:59.255] [info] [28] yolo: 10.7ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-27 21:04:59.299] [info] [29] yolo: 8.6ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-27 21:04:59.346] [debug] [Target] r=0.044, l=0.000
[2025-10-27 21:04:59.346] [debug] [Tracker] Target diverged!
[2025-10-27 21:04:59.346] [info] [30] yolo: 10.8ms, tracker: 0.6ms, aimer: 0.0ms
[2025-10-27 21:04:59.389] [info] [31] yolo: 7.5ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-27 21:04:59.436] [info] [32] yolo: 9.4ms, tracker: 0.6ms, aimer: 0.0ms
[2025-10-27 21:04:59.481] [info] [33] yolo: 9.1ms, tracker: 0.3ms, aimer: 0.0ms
