[2025-11-08 16:27:27.596] [info] [0] yolo: 47.1ms, tracker: 0.0ms, aimer: 0.0ms
[2025-11-08 16:27:29.615] [info] [45] yolo: 11.8ms, tracker: 0.6ms, aimer: 0.0ms
[2025-11-08 16:27:29.630] [info] [46] yolo: 7.4ms, tracker: 0.4ms, aimer: 0.0ms
[2025-11-08 16:27:29.674] [info] [47] yolo: 9.8ms, tracker: 0.4ms, aimer: 0.0ms
[2025-11-08 16:27:29.720] [info] [48] yolo: 10.9ms, tracker: 0.4ms, aimer: 0.0ms
[2025-11-08 16:27:29.764] [info] [49] yolo: 9.0ms, tracker: 0.4ms, aimer: 0.0ms
[2025-11-08 16:27:29.809] [info] [50] yolo: 9.1ms, tracker: 0.4ms, aimer: 0.0ms
[2025-11-08 16:27:29.856] [info] [51] yolo: 13.6ms, tracker: 0.0ms, aimer: 0.0ms
[2025-11-08 16:27:29.901] [info] [52] yolo: 10.4ms, tracker: 0.3ms, aimer: 0.0ms
[2025-11-08 16:27:29.944] [info] [53] yolo: 8.5ms, tracker: 0.0ms, aimer: 0.1ms
[2025-11-08 16:27:29.991] [info] [54] yolo: 11.6ms, tracker: 0.0ms, aimer: 0.0ms
[2025-11-08 16:27:30.034] [info] [55] yolo: 9.1ms, tracker: 0.0ms, aimer: 0.1ms
[2025-11-08 16:27:30.075] [info] [56] yolo: 6.8ms, tracker: 0.0ms, aimer: 0.0ms
[2025-11-08 16:27:30.121] [info] [57] yolo: 11.2ms, tracker: 0.0ms, aimer: 0.0ms
[2025-11-08 16:27:30.164] [info] [58] yolo: 8.7ms, tracker: 0.0ms, aimer: 0.0ms
[2025-11-08 16:27:30.209] [info] [59] yolo: 10.1ms, tracker: 0.0ms, aimer: 0.0ms
[2025-11-08 16:27:30.255] [info] [60] yolo: 11.3ms, tracker: 0.4ms, aimer: 0.0ms
[2025-11-08 16:27:30.298] [info] [61] yolo: 8.0ms, tracker: 0.0ms, aimer: 0.0ms
[2025-11-08 16:27:30.344] [debug] [Target] r=0.042, l=0.000
[2025-11-08 16:27:30.344] [debug] [Tracker] Target diverged!
[2025-11-08 16:27:30.344] [info] [62] yolo: 11.3ms, tracker: 0.4ms, aimer: 0.0ms
[2025-11-08 16:27:30.390] [info] [63] yolo: 8.6ms, tracker: 0.4ms, aimer: 0.0ms
[2025-11-08 16:27:30.433] [info] [64] yolo: 8.2ms, tracker: 0.4ms, aimer: 0.0ms
[2025-11-08 16:27:30.477] [info] [65] yolo: 9.5ms, tracker: 0.0ms, aimer: 0.0ms
[2025-11-08 16:27:30.523] [info] [66] yolo: 11.4ms, tracker: 0.6ms, aimer: 0.0ms
[2025-11-08 16:27:30.567] [info] [67] yolo: 8.5ms, tracker: 0.0ms, aimer: 0.0ms
[2025-11-08 16:27:30.614] [info] [68] yolo: 10.4ms, tracker: 0.4ms, aimer: 0.0ms
[2025-11-08 16:27:30.656] [info] [69] yolo: 7.4ms, tracker: 0.0ms, aimer: 0.0ms
[2025-11-08 16:27:30.701] [info] [70] yolo: 8.6ms, tracker: 0.0ms, aimer: 0.0ms
[2025-11-08 16:27:30.743] [info] [71] yolo: 7.8ms, tracker: 0.4ms, aimer: 0.0ms
[2025-11-08 16:27:30.789] [info] [72] yolo: 10.0ms, tracker: 0.0ms, aimer: 0.0ms
[2025-11-08 16:27:30.834] [info] [73] yolo: 7.9ms, tracker: 0.6ms, aimer: 0.1ms
[2025-11-08 16:27:30.876] [info] [74] yolo: 6.9ms, tracker: 0.4ms, aimer: 0.1ms
[2025-11-08 16:27:30.923] [info] [75] yolo: 10.7ms, tracker: 0.4ms, aimer: 0.0ms
