[2025-10-29 20:20:59.479] [info] [0] yolo: 40.2ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 20:20:59.529] [info] [1] yolo: 11.8ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:20:59.541] [info] [2] yolo: 8.7ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 20:20:59.585] [info] [3] yolo: 8.7ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:20:59.630] [info] [4] yolo: 9.2ms, tracker: 0.6ms, aimer: 0.0ms
[2025-10-29 20:20:59.678] [info] [5] yolo: 8.1ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:20:59.719] [info] [6] yolo: 7.0ms, tracker: 0.6ms, aimer: 0.0ms
[2025-10-29 20:20:59.767] [info] [7] yolo: 11.5ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:20:59.810] [info] [8] yolo: 7.8ms, tracker: 0.4ms, aimer: 0.1ms
[2025-10-29 20:20:59.855] [info] [9] yolo: 7.9ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:20:59.900] [info] [10] yolo: 8.6ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:20:59.942] [info] [11] yolo: 6.9ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:20:59.987] [info] [12] yolo: 9.1ms, tracker: 0.6ms, aimer: 0.0ms
[2025-10-29 20:21:00.030] [info] [13] yolo: 8.0ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:21:00.074] [info] [14] yolo: 9.2ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:21:00.120] [info] [15] yolo: 8.9ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:21:00.163] [info] [16] yolo: 7.5ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:21:00.207] [info] [17] yolo: 8.0ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:21:00.251] [info] [18] yolo: 7.7ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:21:00.295] [info] [19] yolo: 8.8ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:21:00.338] [info] [20] yolo: 7.7ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:21:00.382] [info] [21] yolo: 9.0ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:21:00.428] [info] [22] yolo: 9.4ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:21:00.470] [info] [23] yolo: 8.3ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:21:00.515] [info] [24] yolo: 8.5ms, tracker: 0.4ms, aimer: 0.0ms
