[2025-12-10 17:42:42.361] [info] [0] yolo: 19.1ms, tracker: 0.0ms, aimer: 0.0ms
[2025-12-10 17:42:42.408] [info] [1] yolo: 11.1ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:42:42.420] [info] [2] yolo: 8.9ms, tracker: 0.0ms, aimer: 0.0ms
[2025-12-10 17:42:42.463] [info] [3] yolo: 7.9ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:42:42.507] [info] [4] yolo: 8.2ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:42:42.551] [info] [5] yolo: 8.8ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:42:42.596] [info] [6] yolo: 8.5ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:42:42.640] [info] [7] yolo: 8.4ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:42:42.681] [info] [8] yolo: 7.4ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:42:42.725] [info] [9] yolo: 8.2ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:42:42.768] [info] [10] yolo: 7.9ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:42:42.811] [info] [11] yolo: 7.7ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:42:42.854] [info] [12] yolo: 8.7ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:42:42.897] [info] [13] yolo: 8.0ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:42:42.941] [info] [14] yolo: 8.5ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:42:42.986] [info] [15] yolo: 9.2ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:42:43.028] [info] [16] yolo: 7.7ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:42:43.075] [info] [17] yolo: 9.5ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:42:43.119] [info] [18] yolo: 8.7ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:42:43.163] [info] [19] yolo: 8.1ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:42:43.205] [info] [20] yolo: 7.7ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:42:43.248] [info] [21] yolo: 8.2ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:42:43.292] [info] [22] yolo: 8.5ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:42:43.335] [info] [23] yolo: 7.8ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:42:43.379] [info] [24] yolo: 9.0ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:42:43.427] [info] [25] yolo: 10.0ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:42:43.471] [info] [26] yolo: 8.8ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:42:43.518] [info] [27] yolo: 9.3ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:42:43.562] [info] [28] yolo: 8.2ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:42:43.605] [info] [29] yolo: 7.2ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:42:43.649] [debug] [Target] r=0.044, l=0.000
[2025-12-10 17:42:43.649] [debug] [Tracker] Target diverged!
[2025-12-10 17:42:43.649] [info] [30] yolo: 7.8ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:42:43.693] [info] [31] yolo: 8.3ms, tracker: 0.3ms, aimer: 0.0ms
[2025-12-10 17:42:43.736] [info] [32] yolo: 8.4ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:42:43.780] [info] [33] yolo: 8.2ms, tracker: 0.6ms, aimer: 0.0ms
[2025-12-10 17:42:43.825] [info] [34] yolo: 9.1ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:42:43.868] [info] [35] yolo: 8.3ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:42:43.910] [info] [36] yolo: 7.6ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:42:43.953] [info] [37] yolo: 8.4ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:42:43.997] [info] [38] yolo: 7.8ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:42:44.042] [info] [39] yolo: 8.9ms, tracker: 1.6ms, aimer: 0.1ms
[2025-12-10 17:42:44.087] [info] [40] yolo: 9.0ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:42:44.133] [info] [41] yolo: 8.2ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:42:44.175] [info] [42] yolo: 8.0ms, tracker: 0.0ms, aimer: 0.0ms
[2025-12-10 17:42:44.219] [info] [43] yolo: 8.4ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:42:44.262] [info] [44] yolo: 8.1ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:42:44.306] [info] [45] yolo: 8.7ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:42:44.349] [info] [46] yolo: 8.6ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:42:44.393] [info] [47] yolo: 8.5ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:42:44.435] [info] [48] yolo: 7.9ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:42:44.478] [info] [49] yolo: 8.0ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:42:44.521] [info] [50] yolo: 8.9ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:42:44.565] [info] [51] yolo: 8.7ms, tracker: 0.0ms, aimer: 0.0ms
[2025-12-10 17:42:44.607] [info] [52] yolo: 8.0ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:42:44.651] [info] [53] yolo: 8.4ms, tracker: 0.0ms, aimer: 0.0ms
[2025-12-10 17:42:44.693] [info] [54] yolo: 8.3ms, tracker: 0.0ms, aimer: 0.0ms
[2025-12-10 17:42:44.736] [info] [55] yolo: 8.8ms, tracker: 0.0ms, aimer: 0.0ms
[2025-12-10 17:42:44.779] [info] [56] yolo: 8.6ms, tracker: 0.0ms, aimer: 0.0ms
[2025-12-10 17:42:44.823] [info] [57] yolo: 8.1ms, tracker: 0.0ms, aimer: 0.0ms
[2025-12-10 17:42:44.865] [info] [58] yolo: 8.0ms, tracker: 0.0ms, aimer: 0.0ms
[2025-12-10 17:42:44.909] [info] [59] yolo: 8.9ms, tracker: 0.0ms, aimer: 0.0ms
[2025-12-10 17:42:44.953] [info] [60] yolo: 9.2ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:42:44.996] [info] [61] yolo: 8.0ms, tracker: 0.0ms, aimer: 0.0ms
[2025-12-10 17:42:45.039] [debug] [Target] r=0.042, l=0.000
[2025-12-10 17:42:45.039] [debug] [Tracker] Target diverged!
[2025-12-10 17:42:45.039] [info] [62] yolo: 8.6ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:42:45.083] [info] [63] yolo: 8.7ms, tracker: 0.3ms, aimer: 0.0ms
[2025-12-10 17:42:45.125] [info] [64] yolo: 7.7ms, tracker: 0.4ms, aimer: 0.0ms
[2025-12-10 17:42:45.169] [info] [65] yolo: 9.1ms, tracker: 0.0ms, aimer: 0.0ms
[2025-12-10 17:42:45.213] [info] [66] yolo: 9.3ms, tracker: 0.3ms, aimer: 0.0ms
[2025-12-10 17:42:45.257] [info] [67] yolo: 8.8ms, tracker: 0.0ms, aimer: 0.0ms
[2025-12-10 17:42:45.301] [info] [68] yolo: 8.4ms, tracker: 0.3ms, aimer: 0.0ms
[2025-12-10 17:42:45.343] [info] [69] yolo: 7.9ms, tracker: 0.0ms, aimer: 0.0ms
[2025-12-10 17:42:45.386] [info] [70] yolo: 8.8ms, tracker: 0.0ms, aimer: 0.0ms
[2025-12-10 17:42:45.431] [info] [71] yolo: 8.7ms, tracker: 0.3ms, aimer: 0.0ms
[2025-12-10 17:42:45.474] [info] [72] yolo: 7.9ms, tracker: 0.0ms, aimer: 0.0ms
[2025-12-10 17:42:45.518] [info] [73] yolo: 8.6ms, tracker: 0.3ms, aimer: 0.0ms
[2025-12-10 17:42:45.561] [info] [74] yolo: 7.7ms, tracker: 0.4ms, aimer: 0.0ms
