[2025-10-29 20:22:06.982] [info] [0] yolo: 42.2ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 20:22:07.967] [info] [23] yolo: 9.1ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:22:08.010] [info] [24] yolo: 7.7ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:22:08.053] [info] [25] yolo: 8.4ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:22:08.097] [info] [26] yolo: 7.9ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:22:08.140] [info] [27] yolo: 7.3ms, tracker: 0.5ms, aimer: 0.0ms
[2025-10-29 20:22:08.182] [info] [28] yolo: 6.4ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:22:08.226] [info] [29] yolo: 7.9ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:22:08.268] [debug] [Target] r=0.047, l=0.000
[2025-10-29 20:22:08.268] [debug] [Tracker] Target diverged!
[2025-10-29 20:22:08.268] [info] [30] yolo: 7.7ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:22:08.312] [info] [31] yolo: 9.6ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:22:08.358] [info] [32] yolo: 8.2ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:22:08.400] [info] [33] yolo: 7.4ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:22:08.442] [info] [34] yolo: 7.1ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:22:08.484] [info] [35] yolo: 7.9ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:22:08.530] [info] [36] yolo: 9.6ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:22:08.572] [info] [37] yolo: 7.9ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:22:08.614] [info] [38] yolo: 8.4ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:22:08.658] [info] [39] yolo: 8.5ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:22:08.704] [info] [40] yolo: 8.3ms, tracker: 0.6ms, aimer: 0.0ms
[2025-10-29 20:22:08.746] [info] [41] yolo: 6.8ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:22:08.788] [info] [42] yolo: 8.1ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 20:22:08.831] [info] [43] yolo: 8.3ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:22:08.876] [info] [44] yolo: 8.0ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:22:08.919] [info] [45] yolo: 7.9ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:22:08.961] [info] [46] yolo: 7.6ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:22:09.005] [info] [47] yolo: 9.4ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:22:09.049] [info] [48] yolo: 9.3ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:22:09.092] [info] [49] yolo: 7.7ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:22:09.134] [info] [50] yolo: 7.4ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:22:09.177] [info] [51] yolo: 8.8ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 20:22:09.221] [info] [52] yolo: 9.4ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:22:09.264] [info] [53] yolo: 7.3ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 20:22:09.307] [info] [54] yolo: 9.5ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 20:22:09.348] [info] [55] yolo: 6.9ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 20:22:09.391] [info] [56] yolo: 9.3ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 20:22:09.433] [info] [57] yolo: 7.2ms, tracker: 0.0ms, aimer: 0.1ms
[2025-10-29 20:22:09.473] [info] [58] yolo: 6.6ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 20:22:09.514] [info] [59] yolo: 7.2ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 20:22:09.558] [info] [60] yolo: 9.2ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:22:09.603] [info] [61] yolo: 8.8ms, tracker: 0.0ms, aimer: 0.1ms
[2025-10-29 20:22:09.646] [debug] [Target] r=0.033, l=0.000
[2025-10-29 20:22:09.646] [debug] [Tracker] Target diverged!
[2025-10-29 20:22:09.646] [info] [62] yolo: 7.6ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:22:09.688] [info] [63] yolo: 7.8ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:22:09.734] [info] [64] yolo: 9.2ms, tracker: 0.6ms, aimer: 0.0ms
[2025-10-29 20:22:09.777] [info] [65] yolo: 8.6ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 20:22:09.819] [info] [66] yolo: 7.8ms, tracker: 0.4ms, aimer: 0.1ms
[2025-10-29 20:22:09.862] [info] [67] yolo: 8.6ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 20:22:09.904] [info] [68] yolo: 6.9ms, tracker: 0.4ms, aimer: 0.1ms
[2025-10-29 20:22:09.946] [info] [69] yolo: 7.1ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 20:22:09.987] [info] [70] yolo: 7.3ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 20:22:10.030] [info] [71] yolo: 7.4ms, tracker: 0.6ms, aimer: 0.1ms
[2025-10-29 20:22:10.071] [info] [72] yolo: 7.1ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 20:22:10.117] [info] [73] yolo: 9.9ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:22:10.160] [info] [74] yolo: 7.3ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:22:10.203] [info] [75] yolo: 7.7ms, tracker: 0.5ms, aimer: 0.0ms
[2025-10-29 20:22:10.247] [info] [76] yolo: 6.6ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:22:10.293] [info] [77] yolo: 9.0ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:22:10.340] [info] [78] yolo: 10.2ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:22:10.382] [info] [79] yolo: 8.0ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:22:10.425] [info] [80] yolo: 8.3ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:22:10.467] [info] [81] yolo: 6.5ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 20:22:10.508] [info] [82] yolo: 6.8ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 20:22:10.549] [info] [83] yolo: 6.6ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 20:22:10.591] [info] [84] yolo: 6.7ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 20:22:10.634] [info] [85] yolo: 8.6ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 20:22:10.678] [info] [86] yolo: 8.5ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 20:22:10.721] [info] [87] yolo: 9.9ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 20:22:10.763] [info] [88] yolo: 7.4ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 20:22:10.805] [info] [89] yolo: 8.4ms, tracker: 0.0ms, aimer: 0.1ms
[2025-10-29 20:22:10.847] [info] [90] yolo: 6.6ms, tracker: 0.0ms, aimer: 0.1ms
[2025-10-29 20:22:10.889] [info] [91] yolo: 7.5ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 20:22:10.933] [info] [92] yolo: 7.7ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 20:22:10.976] [info] [93] yolo: 8.1ms, tracker: 0.0ms, aimer: 0.1ms
[2025-10-29 20:22:11.997] [info] [94] yolo: 7.9ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:22:12.041] [info] [95] yolo: 7.1ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 20:22:12.084] [debug] [Target] r=0.321, l=-0.284
[2025-10-29 20:22:12.084] [debug] [Tracker] Target diverged!
[2025-10-29 20:22:12.084] [info] [96] yolo: 8.2ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:22:12.128] [info] [97] yolo: 9.0ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:22:12.171] [info] [98] yolo: 9.2ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:22:12.214] [info] [99] yolo: 7.7ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 20:22:12.257] [info] [100] yolo: 8.5ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 20:22:12.299] [info] [101] yolo: 8.4ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 20:22:12.344] [info] [102] yolo: 7.7ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:22:12.385] [info] [103] yolo: 6.9ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 20:22:12.429] [info] [104] yolo: 7.9ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:22:12.471] [info] [105] yolo: 7.9ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 20:22:12.513] [info] [106] yolo: 6.5ms, tracker: 0.5ms, aimer: 0.0ms
[2025-10-29 20:22:12.558] [info] [107] yolo: 8.7ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:22:12.600] [info] [108] yolo: 6.9ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 20:22:12.645] [info] [109] yolo: 8.3ms, tracker: 0.6ms, aimer: 0.1ms
[2025-10-29 20:22:12.690] [info] [110] yolo: 10.3ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:22:12.733] [info] [111] yolo: 7.8ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:22:12.775] [info] [112] yolo: 7.3ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 20:22:12.816] [info] [113] yolo: 6.4ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 20:22:12.857] [info] [114] yolo: 6.6ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:22:12.899] [info] [115] yolo: 6.9ms, tracker: 0.6ms, aimer: 0.0ms
[2025-10-29 20:22:12.942] [info] [116] yolo: 8.6ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 20:22:12.986] [info] [117] yolo: 9.4ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:22:13.027] [info] [118] yolo: 7.2ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:22:13.070] [info] [119] yolo: 8.3ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:22:13.112] [info] [120] yolo: 8.1ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 20:22:13.154] [info] [121] yolo: 7.8ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:22:13.198] [info] [122] yolo: 8.2ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 20:22:13.241] [info] [123] yolo: 7.7ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:22:13.284] [info] [124] yolo: 7.4ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:22:13.329] [info] [125] yolo: 10.1ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 20:22:13.374] [info] [126] yolo: 9.7ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:22:13.415] [info] [127] yolo: 6.4ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 20:22:13.456] [info] [128] yolo: 7.2ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:22:13.510] [info] [129] yolo: 15.4ms, tracker: 0.6ms, aimer: 0.1ms
[2025-10-29 20:22:13.552] [info] [130] yolo: 7.3ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:22:13.595] [info] [131] yolo: 7.3ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:22:13.636] [info] [132] yolo: 6.6ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 20:22:13.679] [info] [133] yolo: 7.0ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:22:13.722] [info] [134] yolo: 8.0ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:22:13.767] [info] [135] yolo: 9.8ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:22:13.810] [info] [136] yolo: 8.3ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 20:22:13.853] [info] [137] yolo: 8.0ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:22:13.895] [info] [138] yolo: 6.7ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:22:13.937] [warning] [Tracker] Large dt: 0.167s
[2025-10-29 20:22:13.937] [info] [139] yolo: 7.0ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:22:13.980] [info] [140] yolo: 8.3ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 20:22:14.025] [info] [141] yolo: 8.9ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:22:14.070] [info] [142] yolo: 11.1ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 20:22:14.115] [info] [143] yolo: 9.7ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:22:14.157] [info] [144] yolo: 8.0ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:22:14.201] [info] [145] yolo: 7.8ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:22:14.244] [info] [146] yolo: 7.8ms, tracker: 0.5ms, aimer: 0.0ms
[2025-10-29 20:22:14.287] [info] [147] yolo: 9.2ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:22:14.331] [debug] [Target] r=0.069, l=-0.136
[2025-10-29 20:22:14.331] [debug] [Tracker] Target diverged!
[2025-10-29 20:22:14.331] [info] [148] yolo: 8.6ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 20:22:14.372] [info] [149] yolo: 6.6ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 20:22:14.413] [debug] [Target] r=0.119, l=-0.081
[2025-10-29 20:22:14.413] [debug] [Tracker] Target diverged!
[2025-10-29 20:22:14.413] [info] [150] yolo: 7.9ms, tracker: 0.3ms, aimer: 0.0ms
