[2025-10-29 22:58:44.303] [info] [0] yolo: 43.7ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 22:58:47.143] [info] [65] yolo: 9.4ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 22:58:47.186] [info] [66] yolo: 7.6ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 22:58:47.231] [info] [67] yolo: 10.2ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 22:58:47.274] [info] [68] yolo: 7.8ms, tracker: 0.7ms, aimer: 0.0ms
[2025-10-29 22:58:47.318] [info] [69] yolo: 9.8ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 22:58:47.359] [info] [70] yolo: 7.0ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 22:58:47.401] [info] [71] yolo: 7.3ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 22:58:47.448] [info] [72] yolo: 11.0ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 22:58:47.491] [info] [73] yolo: 8.3ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 22:58:47.539] [info] [74] yolo: 10.2ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 22:58:47.585] [info] [75] yolo: 9.1ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 22:58:47.628] [info] [76] yolo: 6.9ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 22:58:47.673] [info] [77] yolo: 10.1ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 22:58:47.717] [info] [78] yolo: 8.3ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 22:58:47.762] [info] [79] yolo: 9.3ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 22:58:47.807] [info] [80] yolo: 10.1ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 22:58:47.848] [info] [81] yolo: 6.3ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 22:58:47.893] [info] [82] yolo: 9.8ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 22:58:47.935] [info] [83] yolo: 6.5ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 22:58:47.977] [info] [84] yolo: 6.7ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 22:58:48.021] [info] [85] yolo: 10.3ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 22:58:48.065] [info] [86] yolo: 8.0ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 22:58:48.108] [info] [87] yolo: 8.2ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 22:58:48.155] [info] [88] yolo: 10.7ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 22:58:48.196] [info] [89] yolo: 7.0ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 22:58:48.241] [info] [90] yolo: 9.7ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 22:58:48.283] [info] [91] yolo: 7.5ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 22:58:48.326] [info] [92] yolo: 7.4ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 22:58:48.366] [info] [93] yolo: 6.3ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 22:58:48.790] [info] [94] yolo: 7.7ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 22:58:48.835] [info] [95] yolo: 9.1ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 22:58:48.878] [debug] [Target] r=0.325, l=-0.275
[2025-10-29 22:58:48.878] [debug] [Tracker] Target diverged!
[2025-10-29 22:58:48.878] [info] [96] yolo: 8.1ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 22:58:48.922] [info] [97] yolo: 9.0ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 22:58:48.968] [info] [98] yolo: 10.5ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 22:58:49.013] [info] [99] yolo: 9.3ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 22:58:49.056] [info] [100] yolo: 9.1ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 22:58:49.103] [info] [101] yolo: 9.0ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 22:58:49.148] [info] [102] yolo: 8.0ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 22:58:49.191] [info] [103] yolo: 7.3ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 22:58:49.236] [info] [104] yolo: 9.3ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 22:58:49.281] [info] [105] yolo: 10.1ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 22:58:49.326] [info] [106] yolo: 9.5ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 22:58:49.372] [info] [107] yolo: 9.9ms, tracker: 0.6ms, aimer: 0.0ms
[2025-10-29 22:58:49.414] [info] [108] yolo: 8.3ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 22:58:49.456] [info] [109] yolo: 7.0ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 22:58:49.499] [info] [110] yolo: 6.4ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 22:58:49.544] [info] [111] yolo: 9.5ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 22:58:49.587] [info] [112] yolo: 9.1ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 22:58:49.631] [info] [113] yolo: 9.5ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 22:58:49.675] [info] [114] yolo: 8.9ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 22:58:49.718] [info] [115] yolo: 8.5ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 22:58:49.763] [info] [116] yolo: 10.3ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 22:58:49.806] [info] [117] yolo: 8.6ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 22:58:49.849] [info] [118] yolo: 6.9ms, tracker: 0.6ms, aimer: 0.0ms
[2025-10-29 22:58:49.895] [info] [119] yolo: 9.3ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 22:58:49.938] [info] [120] yolo: 8.5ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 22:58:49.983] [info] [121] yolo: 10.2ms, tracker: 0.6ms, aimer: 0.0ms
[2025-10-29 22:58:50.032] [info] [122] yolo: 13.5ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 22:58:50.075] [info] [123] yolo: 7.8ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 22:58:50.118] [info] [124] yolo: 7.3ms, tracker: 0.6ms, aimer: 0.0ms
[2025-10-29 22:58:50.163] [info] [125] yolo: 10.0ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 22:58:50.209] [info] [126] yolo: 9.5ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 22:58:50.252] [info] [127] yolo: 8.8ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 22:58:50.294] [info] [128] yolo: 7.4ms, tracker: 0.6ms, aimer: 0.1ms
[2025-10-29 22:58:50.337] [info] [129] yolo: 8.5ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 22:58:50.384] [info] [130] yolo: 10.9ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 22:58:50.430] [info] [131] yolo: 7.8ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 22:58:50.476] [info] [132] yolo: 9.1ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 22:58:50.519] [info] [133] yolo: 7.4ms, tracker: 0.5ms, aimer: 0.0ms
[2025-10-29 22:58:50.564] [info] [134] yolo: 9.2ms, tracker: 0.6ms, aimer: 0.0ms
[2025-10-29 22:58:50.608] [info] [135] yolo: 8.5ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 22:58:50.653] [info] [136] yolo: 8.6ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 22:58:50.697] [info] [137] yolo: 9.8ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 22:58:50.742] [info] [138] yolo: 9.5ms, tracker: 0.6ms, aimer: 0.0ms
[2025-10-29 22:58:50.789] [warning] [Tracker] Large dt: 0.167s
[2025-10-29 22:58:50.789] [info] [139] yolo: 9.6ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 22:58:50.832] [info] [140] yolo: 7.6ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 22:58:50.875] [info] [141] yolo: 8.9ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 22:58:50.920] [info] [142] yolo: 9.7ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 22:58:50.962] [info] [143] yolo: 8.1ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 22:58:51.009] [info] [144] yolo: 11.0ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 22:58:51.057] [info] [145] yolo: 9.7ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 22:58:51.101] [info] [146] yolo: 8.3ms, tracker: 1.1ms, aimer: 0.0ms
[2025-10-29 22:58:51.142] [info] [147] yolo: 7.1ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 22:58:51.183] [debug] [Target] r=0.067, l=-0.132
[2025-10-29 22:58:51.183] [debug] [Tracker] Target diverged!
[2025-10-29 22:58:51.183] [info] [148] yolo: 6.9ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 22:58:51.227] [info] [149] yolo: 8.6ms, tracker: 0.5ms, aimer: 0.0ms
[2025-10-29 22:58:51.271] [debug] [Target] r=0.119, l=-0.081
[2025-10-29 22:58:51.271] [debug] [Tracker] Target diverged!
[2025-10-29 22:58:51.271] [info] [150] yolo: 8.6ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 22:58:51.315] [info] [151] yolo: 9.4ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 22:58:51.362] [info] [152] yolo: 9.0ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 22:58:51.403] [warning] [Tracker] Large dt: 26.099s
[2025-10-29 22:58:51.404] [info] [153] yolo: 7.8ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 22:58:51.446] [info] [154] yolo: 7.6ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 22:58:51.487] [info] [155] yolo: 8.0ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 22:58:51.535] [info] [156] yolo: 12.7ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 22:58:51.579] [info] [157] yolo: 8.9ms, tracker: 0.5ms, aimer: 0.0ms
[2025-10-29 22:58:51.624] [info] [158] yolo: 10.3ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 22:58:51.669] [info] [159] yolo: 10.2ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 22:58:51.711] [info] [160] yolo: 7.7ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 22:58:51.758] [info] [161] yolo: 9.5ms, tracker: 0.4ms, aimer: 0.1ms
[2025-10-29 22:58:51.799] [info] [162] yolo: 7.1ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 22:58:51.845] [info] [163] yolo: 10.6ms, tracker: 0.6ms, aimer: 0.0ms
[2025-10-29 22:58:51.889] [info] [164] yolo: 9.6ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 22:58:51.932] [info] [165] yolo: 7.9ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 22:58:51.978] [info] [166] yolo: 11.2ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 22:58:52.022] [info] [167] yolo: 8.4ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 22:58:52.068] [info] [168] yolo: 9.7ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 22:58:52.113] [info] [169] yolo: 9.4ms, tracker: 0.6ms, aimer: 0.0ms
[2025-10-29 22:58:52.154] [info] [170] yolo: 7.6ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 22:58:52.196] [info] [171] yolo: 8.4ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 22:58:52.238] [info] [172] yolo: 7.5ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 22:58:52.282] [info] [173] yolo: 9.1ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 22:58:52.323] [info] [174] yolo: 7.0ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 22:58:52.367] [info] [175] yolo: 9.2ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 22:58:52.415] [info] [176] yolo: 9.7ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 22:58:52.458] [info] [177] yolo: 9.2ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 22:58:52.501] [info] [178] yolo: 7.7ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 22:58:52.546] [info] [179] yolo: 9.5ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 22:58:52.592] [info] [180] yolo: 8.7ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 22:58:52.636] [info] [181] yolo: 9.5ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 22:58:52.681] [info] [182] yolo: 7.4ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 22:58:52.723] [info] [183] yolo: 7.4ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 22:58:52.766] [info] [184] yolo: 7.6ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 22:58:52.812] [info] [185] yolo: 9.3ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 22:58:52.854] [info] [186] yolo: 7.6ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 22:58:52.897] [info] [187] yolo: 8.1ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 22:58:52.940] [info] [188] yolo: 8.3ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 22:58:52.984] [info] [189] yolo: 9.3ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 22:58:53.029] [info] [190] yolo: 8.5ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 22:58:53.074] [info] [191] yolo: 10.0ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 22:58:53.115] [info] [192] yolo: 7.2ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 22:58:53.159] [info] [193] yolo: 8.0ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 22:58:53.201] [info] [194] yolo: 7.0ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 22:58:53.247] [info] [195] yolo: 10.3ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 22:58:53.290] [info] [196] yolo: 8.1ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 22:58:53.331] [info] [197] yolo: 7.2ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 22:58:53.375] [info] [198] yolo: 8.2ms, tracker: 0.6ms, aimer: 0.0ms
[2025-10-29 22:58:53.418] [info] [199] yolo: 7.8ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 22:58:53.461] [info] [200] yolo: 7.7ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 22:58:53.505] [info] [201] yolo: 9.1ms, tracker: 0.6ms, aimer: 0.0ms
[2025-10-29 22:58:53.548] [info] [202] yolo: 7.8ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 22:58:53.590] [info] [203] yolo: 7.6ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 22:58:53.636] [info] [204] yolo: 9.8ms, tracker: 0.6ms, aimer: 0.1ms
[2025-10-29 22:58:53.679] [info] [205] yolo: 8.2ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 22:58:53.723] [info] [206] yolo: 9.0ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 22:58:53.764] [info] [207] yolo: 7.2ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 22:58:53.808] [info] [208] yolo: 7.9ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 22:58:53.851] [info] [209] yolo: 8.7ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 22:58:53.896] [info] [210] yolo: 8.4ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 22:58:53.942] [info] [211] yolo: 9.8ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 22:58:53.986] [info] [212] yolo: 8.5ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 22:58:54.028] [info] [213] yolo: 7.0ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 22:58:54.070] [info] [214] yolo: 6.8ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 22:58:54.114] [info] [215] yolo: 7.2ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 22:58:54.160] [info] [216] yolo: 10.6ms, tracker: 0.6ms, aimer: 0.0ms
[2025-10-29 22:58:54.203] [info] [217] yolo: 7.9ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 22:58:54.248] [info] [218] yolo: 8.0ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 22:58:54.291] [info] [219] yolo: 9.4ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 22:58:54.334] [info] [220] yolo: 8.5ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 22:58:54.379] [info] [221] yolo: 9.3ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 22:58:54.420] [info] [222] yolo: 6.7ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 22:58:54.464] [info] [223] yolo: 9.3ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 22:58:54.511] [info] [224] yolo: 11.4ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 22:58:54.552] [info] [225] yolo: 7.1ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 22:58:54.597] [info] [226] yolo: 7.9ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 22:58:54.644] [info] [227] yolo: 10.6ms, tracker: 0.6ms, aimer: 0.0ms
[2025-10-29 22:58:54.691] [info] [228] yolo: 10.4ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 22:58:54.737] [info] [229] yolo: 9.0ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 22:58:54.781] [info] [230] yolo: 8.8ms, tracker: 0.6ms, aimer: 0.0ms
[2025-10-29 22:58:54.825] [info] [231] yolo: 9.6ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 22:58:54.869] [info] [232] yolo: 9.0ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 22:58:54.914] [info] [233] yolo: 9.7ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 22:58:54.960] [info] [234] yolo: 9.6ms, tracker: 0.6ms, aimer: 0.0ms
[2025-10-29 22:58:55.008] [info] [235] yolo: 11.4ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 22:58:55.054] [info] [236] yolo: 10.0ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 22:58:55.099] [info] [237] yolo: 10.7ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 22:58:55.143] [info] [238] yolo: 9.4ms, tracker: 0.3ms, aimer: 0.0ms
[2025-10-29 22:58:55.185] [info] [239] yolo: 7.0ms, tracker: 0.6ms, aimer: 0.0ms
[2025-10-29 22:58:55.230] [info] [240] yolo: 9.3ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 22:58:55.274] [info] [241] yolo: 9.3ms, tracker: 0.4ms, aimer: 0.0ms
[2025-10-29 22:58:55.320] [info] [242] yolo: 9.9ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 22:58:55.362] [info] [243] yolo: 7.2ms, tracker: 0.0ms, aimer: 0.0ms
[2025-10-29 22:58:55.405] [info] [244] yolo: 8.3ms, tracker: 0.4ms, aimer: 0.0ms
